time [s],expiration [NA](/api/datatype/35/)
22730.78125,26800
22734.4765625,26801
22738.703125,26794
22742.625,26795
22746.359375,26795
22749.8984375,26796
22753.90625,26804
22757.765625,26803
22761.703125,26803
22765.8984375,26803
22769.609375,26803
22774.09375,26796
22778.2578125,26799
22782.2890625,26799
22786.609375,26797
22790.40625,26797
22794.09375,26799
22800.6171875,26837
22803.953125,26783
22811.5390625,26858
22815.375,26837
22817.890625,26807
22822.0625,26813
22825.7421875,26832
22829.65625,26837
22833.125,26834
22838.28125,26718
22850.7421875,26842
22854.203125,26861
22858.0,26896
22863.140625,26896
22867.8515625,26886
22872.3046875,26885
22876.046875,26893
22878.8203125,26938
22882.1796875,26991
22885.7265625,27011
22888.9609375,27016
22891.90625,27006
22895.390625,27036
22898.78125,27034
22901.9296875,27001
22905.40625,26992
22908.1953125,26875
22910.9375,26853
22917.53125,26851
22921.6171875,26836
22927.3984375,26843
22930.4375,26807
22935.7421875,26814
22940.7890625,26803
22944.0078125,26749
22947.6328125,26754
22951.2421875,26761
22954.890625,26764
22958.53125,26765
22962.1171875,26768
22966.25,26769
22969.6015625,26763
22973.6875,26766
22977.65625,26769
22981.1171875,26773
22984.65625,26775
22988.59375,26766
22993.0546875,26767
22996.9609375,26764
23000.8125,26768
23004.765625,26762
23008.828125,26771
23012.3984375,26769
23016.0859375,26765
23019.2890625,26764
23023.609375,26761
23027.0703125,26773
23031.046875,26768
23034.953125,26772
23038.875,26774
23043.2109375,26776
23047.6171875,26772
23051.4609375,26774
23056.0234375,26770
23059.859375,26767
23065.96875,26770
23069.9609375,26771
23073.8046875,26767
23077.6484375,26755
23081.8671875,26761
23085.2265625,26762
23089.03125,26763
23092.921875,26759
23096.7734375,26761
23100.4921875,26761
23104.078125,26762
23108.0546875,26761
23111.796875,26765
23115.4375,26761
23119.0859375,26749
23122.90625,26760
23127.375,26747
23134.3125,26778
23138.53125,26779
23142.78125,26777
23146.59375,26762
23150.609375,26775
23154.53125,26761
23158.9296875,26772
23163.015625,26765
23167.1015625,26759
23171.4375,26757
23176.1640625,26764
23180.578125,26762
23184.703125,26758
23188.7109375,26757
23192.234375,26769
23195.84375,26769
23200.1796875,26764
23203.609375,26763
23207.328125,26782
23211.28125,26770
23215.65625,26770
23219.4375,26764
23222.3671875,26798
23226.3828125,26773
23230.453125,26779
23234.7421875,26778
23238.78125,26780
23242.484375,26781
23246.8984375,26790
23250.921875,26776
23254.8671875,26775
23258.859375,26778
23263.109375,26771
23266.9921875,26786
23270.859375,26784
23274.8125,26781
23279.9296875,26783
23284.4375,26776
23288.3125,26783
23292.6171875,26782
23296.7734375,26788
23300.8671875,26784
23305.0390625,26786
23309.140625,26787
23313.8203125,26827
23317.09375,26829
23320.25,26846
23324.0,26846
23329.0078125,26842
23333.5703125,26681
23339.9296875,26807
23343.8984375,26811
23348.3359375,26814
23352.5546875,26815
23356.4453125,26816
23360.4375,26812
23364.3046875,26809
23367.8359375,26811
23373.359375,26811
23377.1484375,26810
23380.9453125,26801
23385.078125,26805
23388.84375,26807
23392.8125,26804
23396.625,26809
23400.1953125,26809
23404.0,26807
23407.921875,26809
23411.9921875,26812
23415.6953125,26813
23419.625,26807
23423.390625,26811
23426.453125,26792
23430.5078125,26779
23434.71875,26786
23438.7734375,26787
23442.5390625,26795
23446.2578125,26800
23450.0703125,26802
23454.5625,26789
23458.5078125,26790
23462.0234375,26802
23465.71875,26803
23469.4921875,26803
23474.125,26802
23478.578125,26800
23482.4609375,26783
23486.625,26781
23490.5390625,26782
23494.71875,26783
23498.7890625,26784
23502.890625,26782
23507.0546875,26790
23511.0546875,26798
23514.609375,26804
23518.0859375,26808
23521.734375,26802
23525.9140625,26809
23529.796875,26812
23533.4765625,26795
23537.875,26802
23540.921875,26819
23547.9921875,26761
23556.4921875,26760
23560.1953125,26788
23563.9765625,26788
23567.4140625,26800
23571.1484375,26795
23575.0,26800
23578.328125,26798
23582.1328125,26802
23586.203125,26801
23590.265625,26804
23594.34375,26795
23598.0234375,26804
23602.03125,26807
23605.5625,26808
23609.6015625,26811
23613.6875,26809
23617.5859375,26808
23621.53125,26801
23625.34375,26816
23631.921875,26773
23635.375,26787
23639.484375,26785
23643.5546875,26785
23647.4453125,26786
23651.421875,26789
23655.0546875,26789
23658.953125,26787
23662.75,26783
23666.3984375,26785
23670.1640625,26783
23674.078125,26780
23677.4921875,26769
23680.796875,26789
23684.6484375,26789
23688.3828125,26793
23692.0546875,26794
23696.0078125,26795
23700.3515625,26800
23704.78125,26786
23708.8984375,26793
23712.9140625,26792
23717.4296875,26793
23721.671875,26790
23725.3828125,26794
23729.5703125,26788
23733.4140625,26789
23737.2109375,26785
23740.8671875,26790
23744.8046875,26792
23748.6015625,26794
23752.21875,26815
23756.1171875,26801
23760.1875,26799
23764.59375,26783
23769.5546875,26793
23773.578125,26794
23777.8046875,26795
23781.921875,26793
23786.1953125,26787
23790.59375,26787
23794.4765625,26789
23798.4453125,26788
23802.1171875,26791
23806.0390625,26793
23809.9375,26787
23813.8671875,26772
23817.828125,26772
23822.09375,26774
23826.1015625,26779
23830.5625,26776
23835.171875,26778
23840.0,26775
23844.1171875,26775
23848.7734375,26771
23853.1171875,26771
23857.1015625,26771
23861.34375,26769
23865.1015625,26765
23869.109375,26769
23873.4921875,26768
23877.5703125,26768
23881.953125,26767
23886.1484375,26762
23889.9921875,26768
23894.2109375,26774
23898.2578125,26776
23902.5546875,26773
23906.8125,26774
23910.890625,26775
23914.640625,26777
23918.65625,26780
23922.6484375,26781
23926.734375,26781
23930.640625,26781
23934.6953125,26783
23938.9453125,26781
23942.984375,26771
23945.96875,26839
23948.1640625,26844
23952.421875,26710
23961.5703125,26838
23967.9375,26840
23973.4296875,26841
23978.5703125,26830
23983.15625,26838
23987.3515625,26828
23991.6015625,26831
23995.625,26837
24000.2734375,26863
24004.421875,26857
24008.53125,26860
24012.8828125,26859
24017.1484375,26859
24021.390625,26848
24025.6484375,26854
24029.5859375,26835
24032.25,26853
24035.3359375,26871
24039.8046875,26897
24044.03125,26888
24048.40625,26876
24054.6875,26882
24059.671875,26888
24066.09375,26895
24070.4296875,26880
24074.65625,26785
24079.015625,26793
24082.6796875,26856
24086.390625,26971
24090.0859375,26995
