time [s],NN_interval [s/256](/api/datatype/318/)
709.40234375,219
872.921875,190
873.625,180
874.3671875,190
899.078125,277
901.55859375,312
903.95703125,299
917.34375,238
918.2890625,242
919.28125,254
920.17578125,229
921.86328125,210
922.66015625,204
923.51171875,218
929.4921875,252
930.45703125,247
931.36328125,232
932.4609375,281
935.37109375,224
960.48828125,257
961.51953125,264
962.5234375,257
964.34375,228
965.3671875,262
967.75390625,303
970.59375,227
973.41015625,237
975.16796875,227
976.07421875,232
976.97265625,230
977.828125,219
978.79296875,247
981.48046875,213
982.3125,213
983.15625,216
984.015625,220
984.86328125,217
985.6796875,209
986.44921875,197
987.2109375,195
987.98828125,199
988.81640625,212
989.71875,231
990.53515625,209
992.08984375,198
992.84375,193
993.58203125,189
994.3125,187
995.046875,188
995.765625,184
996.50390625,189
997.28125,199
998.1640625,226
999.0703125,232
1000.8515625,244
1002.875,267
1003.90625,264
1004.875,248
1006.63671875,227
1008.42578125,235
1009.2578125,213
1010.92578125,216
1011.7578125,213
1012.59375,214
1013.46875,224
1014.33984375,223
1015.15625,209
1015.9375,200
1016.69921875,195
1017.43359375,188
1018.14453125,182
1018.84375,179
1019.51953125,173
1020.19140625,172
1020.87109375,174
1021.625,193
1022.46875,216
1023.40625,240
1024.23828125,213
1027.5390625,290
1035.65625,255
1039.94921875,234
1040.96875,261
1070.515625,169
1071.19140625,173
1071.88671875,178
1072.609375,185
1073.3203125,182
1074.06640625,191
1074.8359375,197
1075.65625,210
1076.45703125,205
1077.28515625,212
1078.20703125,236
1079.1484375,241
1164.18359375,202
1164.9609375,199
1165.73828125,199
1166.48828125,192
1167.32421875,214
1169.08203125,227
1325.21484375,245
1326.16015625,242
1327.19921875,266
1329.3046875,260
1331.19140625,235
1332.08984375,230
1332.9375,217
1333.8984375,246
1335.8984375,243
1440.7109375,233
1441.6171875,232
1444.453125,228
1446.37890625,247
1447.33984375,246
1448.25,233
1449.2265625,250
1451.1875,248
1452.171875,252
1453.171875,256
1454.09765625,237
1455.7578125,214
1694.00390625,137
1694.546875,139
1695.09765625,141
1695.66015625,144
1696.21484375,142
1696.765625,141
1697.3125,140
1697.8671875,142
1698.41796875,141
1698.9609375,139
1699.50390625,139
1700.05078125,140
1700.59765625,140
1701.15234375,142
1701.7109375,143
1702.2890625,148
1702.890625,154
1703.5,156
1704.10546875,155
1704.69921875,152
1705.3046875,155
1705.90625,154
1706.51171875,155
1707.10546875,152
1707.6953125,151
1708.296875,154
1708.90625,156
1709.5234375,158
1734.6015625,199
1735.33984375,189
1736.12109375,200
1736.90625,201
1737.69921875,203
1738.4609375,195
1739.2734375,208
1740.15234375,225
1740.94921875,204
1742.55078125,220
1744.2578125,218
1745.078125,210
1746.0234375,242
1747.94140625,229
1749.7265625,236
1751.6015625,226
1754.79296875,270
1756.90625,282
1763.10546875,303
1766.3203125,255
1767.41796875,281
1769.6484375,277
1771.953125,302
1773.140625,304
1776.1796875,239
1777.04296875,221
1777.8515625,207
1780.73828125,237
1784.0859375,278
1786.09765625,276
1788.16796875,244
1793.57421875,299
1799.00390625,270
1802.3984375,287
1804.515625,290
1817.7421875,264
1820.9140625,259
1821.83203125,235
1832.046875,275
1834.2109375,298
1837.2578125,269
1839.4375,258
1842.7578125,280
1844.91796875,297
1850.13671875,266
1852.1953125,292
1854.62109375,294
1856.8515625,288
1857.9453125,280
1858.88671875,241
1859.87109375,252
1864.65625,215
1868.0546875,311
1871.5625,298
1872.75,304
1873.91015625,297
1876.13671875,307
1881.7421875,283
1882.7421875,256
1883.8046875,272
1886.00390625,280
1888.0859375,277
1890.23046875,262
1892.3203125,280
1895.46875,272
1897.640625,277
1898.63671875,255
1899.71484375,276
1901.76953125,243
1905.9140625,250
1909.16796875,263
1911.11328125,267
1913.32421875,270
1915.41015625,276
1917.515625,251
1920.68359375,270
1921.61328125,238
1922.6875,275
1924.8125,262
1926.81640625,262
1928.87890625,246
1932.0859375,281
1936.21875,261
1937.26953125,269
1938.41015625,292
1939.51953125,284
1941.62109375,283
1943.8203125,276
1945.88671875,273
1951.35546875,228
1953.1328125,221
1953.91796875,201
1954.671875,193
1955.4296875,194
1956.1640625,188
1956.875,182
1957.578125,180
1958.24609375,171
1958.89453125,166
1959.52734375,162
1960.140625,157
1960.7578125,158
1961.37890625,159
1962.02734375,166
1962.6875,169
1963.40625,184
1964.1875,200
1965.0078125,210
1965.80859375,205
1966.640625,213
1967.4921875,218
1968.39453125,231
1969.23828125,216
1970.10546875,222
1970.890625,201
1971.72265625,213
1972.54296875,210
1973.36328125,210
1974.1328125,197
1974.90625,198
1975.68359375,199
1976.5,209
1977.3671875,222
1978.18359375,209
1979.03125,217
1979.96484375,239
1980.86328125,230
1982.6328125,228
1983.48046875,217
1984.26171875,200
1985.03515625,198
1985.82421875,202
1986.69921875,224
1987.56640625,222
1988.4765625,233
1989.3125,214
1990.8984375,203
1991.6953125,204
1992.46484375,197
1993.203125,189
1993.94140625,189
1994.69921875,194
1995.484375,201
1996.28515625,205
1997.08203125,204
1997.89453125,208
1998.69921875,206
1999.51953125,210
2000.32421875,206
2001.1484375,211
2001.97265625,211
2002.80078125,212
2003.68359375,226
2004.546875,221
2005.37890625,213
2006.171875,203
2006.95703125,201
2007.74609375,202
2024.72265625,216
2025.56640625,216
2026.4140625,217
2027.24609375,213
2028.05078125,206
2028.859375,207
2029.6640625,206
2030.41015625,191
2031.1875,199
2032.0,208
2032.8359375,214
2033.640625,206
2034.50390625,221
2035.3515625,217
2036.1640625,208
2036.953125,202
2037.75,204
2038.5546875,206
2039.37109375,209
2040.16796875,204
2041.0,213
2041.79296875,203
2042.56640625,198
2043.39453125,212
2044.25,219
2045.04296875,203
2045.87109375,212
2046.69921875,212
2047.515625,209
2048.28515625,197
2049.03515625,192
2049.765625,187
2050.48046875,183
2051.1875,181
2051.90234375,183
2052.62890625,186
2053.44140625,208
2054.265625,211
2055.16015625,229
2056.06640625,232
2056.9453125,225
2057.765625,210
2058.59375,212
2059.40625,208
2060.171875,196
2060.890625,184
2061.58203125,177
2062.2421875,169
2062.90234375,169
2063.5703125,171
2064.2578125,176
2064.94140625,175
2065.703125,195
2066.48046875,199
2067.24609375,196
2068.0234375,199
2068.7890625,196
2069.53515625,191
2070.28515625,192
2071.04296875,194
2071.77734375,188
2072.484375,181
2073.15625,172
2073.82421875,171
2074.46875,165
2075.109375,164
2075.75390625,165
2076.42578125,172
2077.11328125,176
2077.828125,183
2078.6015625,198
2079.44140625,215
2080.30859375,222
2081.14453125,214
2082.046875,231
2082.9296875,226
2083.80859375,225
2084.6640625,219
2085.55859375,229
2086.453125,229
2087.30859375,219
2088.125,209
2088.96484375,215
2090.82421875,236
2092.58984375,233
2093.4765625,227
2094.3515625,224
2095.24609375,229
2096.17578125,238
2097.0390625,221
2098.6875,210
2099.5234375,214
2100.390625,222
2101.21484375,211
2102.046875,213
2102.92578125,225
2103.77734375,218
2104.58203125,206
2105.39453125,208
2106.18359375,202
2106.984375,205
2107.74609375,195
2108.55859375,208
2109.40234375,216
2110.26953125,222
2111.05859375,202
2111.8984375,215
2113.65234375,229
2114.5,217
2115.3828125,226
2116.265625,226
2117.12890625,221
2117.93359375,206
2118.78125,217
2119.609375,212
2120.44140625,213
2121.25,207
2122.16015625,233
2124.078125,244
2126.0,257
2127.9921875,248
2129.90625,252
2130.875,248
2131.765625,228
2132.6484375,226
2133.46875,210
2134.3046875,214
2135.13671875,213
2136.00390625,222
2136.890625,227
2137.8203125,238
2138.73046875,233
2139.5625,213
2140.453125,228
2142.2578125,229
2143.125,222
2144.046875,236
2144.953125,232
2145.82421875,223
2146.671875,217
2147.5859375,234
2149.4609375,231
2151.28125,235
2152.23828125,245
2153.203125,247
2154.11328125,233
2155.078125,247
2156.02734375,243
2156.9140625,227
2157.83984375,237
2158.73828125,230
2159.66796875,238
2160.57421875,232
2161.5,237
2162.40234375,231
2163.2578125,219
2164.10546875,217
2164.89453125,202
2165.67578125,200
2166.45703125,200
2167.2734375,209
2168.05078125,199
2168.83984375,202
2169.62890625,202
2170.4140625,201
2171.15625,190
2171.90625,192
2172.66796875,195
2173.40625,189
2174.140625,188
2174.87109375,187
2175.625,193
2176.3984375,198
2177.18359375,201
2177.95703125,198
2178.73046875,198
2179.5,197
2180.26953125,197
2180.99609375,186
2181.72265625,186
2182.43359375,182
2183.15234375,184
2183.85546875,180
2184.52734375,172
2185.19921875,172
2185.9296875,187
2186.734375,206
2187.5625,212
2188.421875,220
2189.2421875,210
2190.0703125,212
2190.88671875,209
2191.70703125,210
2192.5234375,209
2193.359375,214
2194.21875,220
2195.08984375,223
2195.91796875,212
2196.71484375,204
2197.48828125,198
2198.2421875,193
2199.0390625,204
2199.8671875,212
2200.73046875,221
2201.6640625,239
2202.56640625,231
2214.2109375,188
2214.9453125,188
2215.67578125,187
2216.39453125,184
2217.09765625,180
2217.82421875,186
2218.58203125,194
2219.35546875,198
2220.09375,189
2220.85546875,195
2221.62109375,196
2222.39453125,198
2223.14453125,192
2223.9453125,205
2224.7734375,212
2225.5625,202
2226.3203125,194
2227.09375,198
2227.859375,196
2228.62109375,195
2229.35546875,188
2230.078125,185
2230.796875,184
2231.51171875,183
2232.20703125,178
2232.92578125,184
2233.75390625,212
2235.5234375,217
2237.2890625,220
2238.12890625,215
2238.94140625,208
2239.75390625,208
2240.5625,207
2241.359375,204
2266.39453125,175
2267.078125,175
2267.75390625,173
2268.421875,171
2269.08984375,171
2269.79296875,180
2270.5078125,183
2271.23828125,187
2271.984375,191
2272.7421875,194
2273.484375,190
2274.19921875,183
2274.921875,185
2275.62890625,181
2276.3125,175
2276.984375,172
2277.65625,172
2278.30859375,167
2278.97265625,170
2279.73828125,196
2281.44921875,228
2282.234375,201
2283.71875,189
2284.44140625,185
2285.16796875,186
2285.91015625,190
2286.66015625,192
2287.3984375,189
2288.11328125,183
2288.85546875,190
2289.6015625,191
2290.3359375,188
2291.05078125,183
2291.80859375,194
2292.6171875,207
2293.4609375,216
2294.3046875,216
2295.1171875,208
2295.875,194
2296.6171875,190
2297.33203125,183
2298.05078125,184
2298.76953125,184
2299.546875,199
2300.35546875,207
2301.15234375,204
2301.91796875,196
2302.6484375,187
2303.35546875,181
2304.05078125,178
2304.7734375,185
2305.5703125,204
2306.40234375,213
2307.265625,221
2308.1328125,222
2308.94140625,207
2309.8125,223
2310.66796875,219
2311.48046875,208
2312.23828125,194
2312.99609375,194
2313.73046875,188
2314.4453125,183
2315.171875,186
2316.015625,216
2316.859375,216
2317.80859375,243
2318.640625,213
2320.19921875,199
2321.89453125,219
2322.8046875,233
2323.72265625,235
2324.59765625,224
2325.46875,223
2326.3125,216
2327.11328125,205
2327.86328125,192
2328.58984375,186
2329.32421875,188
2330.06640625,190
2330.85546875,202
2331.6640625,207
2332.49609375,213
2333.27734375,200
2334.078125,205
2334.84375,196
2335.578125,188
2336.34375,196
2337.99609375,200
2339.5703125,194
2340.30859375,189
2341.078125,197
2341.8828125,206
2342.671875,202
2343.4921875,210
2344.31640625,211
2345.1640625,217
2345.98828125,211
2346.8671875,225
2347.6796875,208
2349.203125,196
2350.01953125,209
2350.8046875,201
2351.609375,206
2352.40234375,203
2353.20703125,206
2353.9609375,193
2354.69140625,187
2355.4609375,197
2356.296875,214
2357.0625,196
2357.90234375,215
2358.69921875,204
2359.53515625,214
2360.35546875,210
2361.23828125,226
2362.08984375,218
2362.91796875,212
2363.6953125,199
2364.4453125,192
2365.17578125,187
2365.8984375,185
2366.6328125,188
2367.38671875,193
2368.25,221
2369.15234375,231
2369.99609375,216
2371.5625,200
2372.30859375,191
2373.015625,181
2373.703125,176
2374.39453125,177
2375.203125,207
2376.9921875,239
2378.08203125,279
2379.1640625,277
2382.7734375,213
2383.5390625,196
2384.2890625,192
2385.01953125,187
2385.7265625,181
2386.47265625,191
2388.26171875,227
2390.1953125,238
2391.92578125,209
2392.74609375,210
2393.52734375,200
2394.2734375,191
2395.00390625,187
2395.7890625,201
2396.60546875,209
2397.46484375,220
2398.2578125,203
2399.08203125,211
2399.859375,199
2400.59765625,189
2401.33984375,190
2402.0859375,191
2402.84375,194
2403.64453125,205
2404.484375,215
2405.30078125,209
2406.0625,195
2406.79296875,187
2407.52734375,188
2408.328125,205
2409.13671875,207
2409.96875,213
2410.8359375,222
2411.68359375,217
2412.5390625,219
2413.4296875,228
2414.33203125,231
2415.2109375,225
2416.046875,214
2416.89453125,217
2417.734375,215
2418.53515625,205
2419.29296875,194
2420.02734375,188
2420.74609375,184
2421.45703125,182
2422.29296875,214
2424.3515625,274
2425.47265625,287
2448.640625,236
2450.23046875,200
2451.80078125,202
2452.55859375,194
2453.28125,185
2453.99609375,183
2454.70703125,182
2455.42578125,184
2456.140625,183
2456.8515625,182
2457.58984375,189
2458.31640625,186
2459.03515625,184
2459.71875,175
2460.39453125,173
2461.078125,175
2461.7734375,178
2462.48828125,183
2463.20703125,184
2463.91796875,182
2464.6171875,179
2465.29296875,173
2465.953125,169
2466.6015625,166
2467.24609375,165
2467.87890625,162
2478.27734375,158
2478.90625,161
2479.56640625,169
2480.36328125,204
2481.171875,207
2483.359375,185
2484.06640625,181
2484.75,175
2485.421875,172
2486.09375,172
2486.78125,176
2487.5703125,202
2488.40234375,213
2489.23046875,212
2490.01171875,200
2490.75390625,190
2491.52734375,198
2492.30859375,200
2493.11328125,206
2510.37890625,237
2513.65234375,211
2514.41015625,194
2515.20703125,204
2536.52734375,174
2537.22265625,178
2537.9296875,181
2538.640625,182
2539.328125,176
2539.99609375,171
2540.640625,165
2541.2890625,166
2541.92578125,163
2552.40234375,169
2553.08984375,176
2553.78515625,178
2554.48828125,180
2555.1953125,181
2555.91796875,185
2556.6328125,183
2557.3359375,180
2558.046875,182
2558.765625,184
2559.51953125,193
2560.27734375,194
2561.0390625,195
2561.89453125,219
2562.76953125,224
2563.625,219
2582.57421875,193
2583.3046875,187
2584.05078125,191
2584.80078125,192
2585.53515625,188
2586.25390625,184
2586.98046875,186
2587.71484375,188
2588.4609375,191
2589.19140625,187
2589.96484375,198
2590.7109375,191
2591.4453125,188
2592.17578125,187
2592.9296875,193
2593.6953125,196
2706.26171875,230
2708.01171875,222
2708.8515625,215
2709.625,198
2710.390625,196
2711.25,220
2713.30078125,262
2716.13671875,235
2716.96875,213
2717.75,200
2718.53515625,201
2719.34765625,208
2720.140625,203
2720.94921875,207
2721.859375,233
2722.80859375,243
2723.7421875,239
2789.453125,243
2791.265625,234
2792.11328125,217
2792.87890625,196
2793.609375,187
2794.31640625,181
2795.05078125,188
2795.89453125,216
2805.66796875,259
2807.65234375,244
2808.734375,277
2811.0390625,289
2813.19140625,281
2815.25,252
2816.2265625,250
2817.21875,254
2818.1875,248
2819.15625,248
2820.203125,268
2821.30859375,283
2822.390625,277
2835.90625,203
2836.72265625,209
2837.640625,235
2838.578125,240
2839.57421875,255
2840.4375,221
2842.19921875,232
2843.015625,209
2844.56640625,204
2846.20703125,207
2846.99609375,202
2847.8671875,223
2849.6796875,235
2850.5703125,228
2851.38671875,209
2852.13671875,192
2852.93359375,204
2854.59375,216
2855.3984375,206
2856.21875,210
2857.07421875,219
2857.9609375,227
2858.7734375,208
2859.62109375,217
2860.5,225
2861.28125,200
2863.73046875,202
2864.4765625,191
2865.26953125,203
2866.97265625,220
2867.8125,215
2868.88671875,275
2877.1796875,251
2878.19140625,259
2880.05859375,223
2881.75390625,217
2885.80078125,278
2886.73828125,240
2888.41796875,218
2890.21875,234
2891.0703125,218
2892.05078125,251
2897.08203125,201
2897.9140625,213
2899.82421875,226
2901.43359375,204
2903.16796875,217
2904.0234375,219
2904.8828125,220
2905.6640625,200
2906.484375,210
2908.21484375,225
2909.07421875,220
2910.01171875,240
2912.08203125,260
2913.9609375,244
2914.859375,230
2915.70703125,217
2916.4765625,197
2917.2734375,204
2918.9375,211
2919.671875,188
2920.4375,196
2922.08203125,208
2922.91796875,214
2927.62109375,193
2928.37890625,194
2933.98046875,256
2935.01953125,266
2936.03125,259
2936.9296875,230
2937.80078125,223
2938.6953125,229
2940.5703125,236
2941.44921875,225
2942.4375,253
2945.0859375,225
2945.96484375,225
2946.88671875,236
2947.6875,205
2949.25,198
2949.99609375,191
2950.7265625,187
2951.49609375,197
2952.3203125,211
2953.16015625,215
2954.04296875,226
2954.96875,237
2955.765625,204
2957.36328125,208
2966.5078125,143
2979.203125,297
2981.41796875,270
2985.3828125,200
2986.1953125,208
2987.14453125,243
2989.34375,309
2990.51171875,299
2992.84765625,312
2996.28125,294
2998.6171875,292
3000.9609375,307
3002.1640625,308
3003.28515625,287
3004.421875,291
3005.59765625,301
3006.69921875,282
3009.17578125,197
3012.30078125,248
3024.02734375,268
3026.08984375,281
3035.0625,265
3036.02734375,247
3037.01171875,252
3038.05078125,266
3039.06640625,260
3041.05078125,269
3043.89453125,227
3044.8359375,241
3046.88671875,269
3047.828125,241
3050.81640625,243
3052.65234375,247
3054.63671875,256
3055.5546875,235
3057.32421875,236
3059.4453125,270
3061.51953125,266
3062.48046875,246
3063.33984375,220
3064.16796875,212
3066.8046875,216
3069.6640625,248
3073.48828125,193
3074.21875,187
3074.99609375,199
3076.796875,237
3077.7421875,242
3078.71484375,249
3079.625,233
3080.60546875,251
3082.51171875,230
3084.28515625,228
3085.16015625,224
3085.97265625,208
3086.80078125,212
3087.68359375,226
3088.578125,229
3089.4140625,214
3090.26953125,219
3091.140625,223
3092.0390625,230
3092.859375,210
3093.75390625,229
3095.5390625,226
3097.7265625,186
3099.3125,208
3100.1171875,206
3100.88671875,197
3101.62890625,190
3117.4765625,201
3118.23046875,193
3118.9921875,195
3119.80078125,207
3120.6015625,205
3121.41015625,207
3122.2265625,209
3123.0546875,212
3123.8515625,204
3124.66015625,207
3125.62109375,246
3127.6953125,262
3129.94140625,289
3135.1953125,220
3136.02734375,213
3136.86328125,214
3137.703125,215
3138.5625,220
3139.46484375,231
3140.30078125,214
3141.12890625,212
3141.9609375,213
3142.8046875,216
3143.67578125,223
3144.55859375,226
3145.42578125,222
3146.29296875,222
3147.1015625,207
3147.91796875,209
3148.71875,205
3149.48046875,195
3150.26953125,202
3151.04296875,198
3151.77734375,188
3152.53125,193
3153.3359375,206
3154.13671875,205
3154.890625,193
3155.625,188
3156.3828125,194
3157.19921875,209
3158.078125,225
3159.08984375,259
3160.16015625,274
3163.17578125,258
3164.16796875,254
3165.0859375,235
3166.01171875,237
3166.9921875,251
3168.02734375,265
3168.98046875,244
3170.984375,263
3172.0234375,266
3172.9921875,248
3174.87890625,244
3175.83984375,246
3176.73046875,228
3177.671875,241
3178.51171875,215
3179.40625,229
3181.2578125,238
3182.12890625,223
3183.08984375,246
3185.21484375,257
3187.1484375,255
3189.1171875,243
3191.08984375,269
3193.83203125,241
3198.69921875,209
3200.28515625,203
3201.0625,199
3201.8359375,198
3202.76171875,237
3207.47265625,290
3208.5234375,269
3209.60546875,277
3210.6640625,271
3211.64453125,251
3212.6640625,261
3213.66015625,255
3214.5234375,221
3216.11328125,203
3217.6796875,198
3218.4140625,188
3219.125,182
3219.95703125,213
3225.5234375,285
3227.59375,277
3229.74609375,263
3231.81640625,253
3239.91015625,267
3240.8984375,253
3241.80078125,231
3242.6171875,209
3243.46484375,217
3245.28515625,242
3246.1953125,233
3247.1328125,240
3248.04296875,233
3248.90234375,220
3249.6953125,203
3250.48828125,203
3251.29296875,206
3252.09765625,206
3252.90234375,206
3253.89453125,254
3257.47265625,218
3259.21484375,215
3260.953125,235
3262.79296875,233
3263.703125,233
3264.63671875,239
3265.54296875,232
3266.3984375,219
3267.33203125,239
3269.40625,271
3270.49609375,279
3271.4921875,255
3273.5390625,266
3274.46875,238
3276.36328125,249
3278.296875,238
3279.2578125,246
3281.40234375,265
3283.5,290
3286.62890625,286
3292.75,290
3293.79296875,267
3296.015625,290
3297.0234375,258
3300.12890625,265
3301.11328125,252
3302.1953125,277
3303.17578125,251
3304.94921875,231
3306.796875,232
3307.671875,224
3308.58984375,235
3309.39453125,206
3310.98046875,203
3311.765625,201
3312.51953125,193
3313.3828125,221
3315.23828125,242
3316.4375,307
3317.43359375,255
3319.44140625,269
3321.76953125,295
3324.796875,263
3326.84375,270
3329.16796875,273
3331.2421875,251
3332.8359375,201
3335.6796875,236
3341.36328125,233
3342.24609375,226
3346.52734375,277
3348.53515625,243
3349.60546875,274
3351.7890625,283
3352.80078125,259
3354.75390625,249
3355.66796875,234
3356.54296875,224
3357.51171875,248
3359.3515625,220
3361.89453125,206
3362.6640625,197
3363.484375,210
3368.70703125,269
3369.73046875,262
3370.6640625,239
3371.54296875,225
3372.37109375,212
3373.171875,205
3374.015625,216
3375.9765625,262
3377.0078125,264
3378.984375,249
3379.92578125,241
3380.91796875,254
3381.765625,217
3383.234375,184
3385.6875,216
3386.53125,216
3387.37109375,215
3388.21875,217
3389.0546875,214
3389.8828125,212
3390.69921875,209
3391.4609375,195
3392.18359375,185
3392.90625,185
3393.6640625,194
3394.4609375,204
3395.265625,206
3396.03515625,197
3396.796875,195
3397.57421875,199
3398.3125,189
3399.05078125,189
3399.796875,191
3400.6171875,210
3401.53515625,235
3402.4921875,245
3403.44921875,245
3405.73828125,188
3407.29296875,208
3408.0703125,199
3409.640625,214
3411.55859375,241
3413.29296875,216
3414.078125,201
3414.84765625,197
3415.59765625,192
3416.3359375,189
3417.04296875,181
3417.76171875,184
3418.5,189
3419.25,192
3420.01171875,195
3420.81640625,206
3421.625,207
3422.36328125,189
3423.1015625,189
3423.84375,190
3424.6015625,194
3425.3828125,200
3426.13671875,193
3426.87890625,190
3427.69140625,208
3428.54296875,218
3429.3359375,203
3430.8359375,189
3431.53515625,179
3432.2265625,177
3432.9140625,176
3433.56640625,167
3434.234375,171
3434.90234375,171
3435.5859375,175
3436.27734375,177
3436.97265625,178
3437.66015625,176
3438.37890625,184
3439.14453125,196
3439.96484375,210
3440.78515625,210
3441.58984375,206
3442.3671875,199
3443.12890625,195
3443.8671875,189
3444.58984375,185
3445.2890625,179
3445.9765625,176
3446.4765625,128
3447.35546875,225
3450.515625,158
3451.83984375,175
3452.7109375,223
3455.59765625,257
3456.625,263
3457.6015625,250
3459.328125,215
3460.0859375,194
3460.7578125,172
3461.4375,174
3462.77734375,172
3463.4453125,171
3464.109375,170
3464.80078125,177
3465.5390625,189
3466.3125,198
3467.1015625,202
3467.88671875,201
3468.6640625,199
3469.421875,194
3470.16796875,191
3470.92578125,194
3471.6875,195
3472.48046875,203
3474.0859375,284
3476.33203125,198
3477.82421875,190
3478.62890625,206
3484.0703125,236
3484.7578125,176
3487.1875,221
3488.03125,216
3488.98046875,243
3489.83984375,220
3491.43359375,202
3492.19921875,196
3492.92578125,186
3493.62109375,178
3494.31640625,178
3495.00390625,176
3495.7109375,181
3496.42578125,183
3497.15625,187
3497.88671875,187
3498.61328125,186
3499.3359375,185
3500.05078125,183
3500.75390625,180
3501.46875,183
3502.17578125,181
3502.953125,199
3503.44921875,127
3504.4609375,259
3506.5078125,171
3507.83203125,170
3508.515625,175
3509.03515625,133
3509.90234375,222
3511.87109375,168
3512.5390625,171
3513.05078125,131
3513.87890625,212
3515.6875,152
3516.28125,152
3516.86328125,149
3517.44140625,148
3518.05078125,156
3518.69140625,164
3519.40625,183
3520.1484375,190
3520.890625,190
3521.63671875,191
3522.3828125,191
3523.0859375,180
3523.7734375,176
3524.44140625,171
3525.1015625,169
3525.734375,162
3526.359375,160
3526.97265625,157
3527.58203125,156
3528.1640625,149
3528.7421875,148
3529.3203125,148
3529.90234375,149
3530.49609375,152
3531.09375,153
3531.72265625,161
3532.421875,179
3533.21875,204
3534.0078125,202
3535.5078125,190
3536.28125,198
3537.078125,204
3537.8828125,206
3538.6328125,192
3539.375,190
3540.140625,196
3540.95703125,209
3541.79296875,214
3542.61328125,210
3543.4296875,209
3544.26953125,215
3545.04296875,198
3545.78125,189
3546.52734375,191
3547.296875,197
3548.0703125,198
3548.890625,210
3549.7734375,226
3562.0,200
3562.76953125,197
3563.57421875,206
3564.453125,225
3565.33203125,225
3566.1953125,221
3567.07421875,225
3567.98828125,234
3568.83984375,218
3570.39453125,196
3571.20703125,208
3575.69921875,306
3579.0390625,288
3581.23828125,265
3583.30078125,273
3585.4140625,260
3586.53515625,287
3588.73046875,264
3592.06640625,293
3593.21875,295
3594.21484375,255
3598.5078125,289
3599.50390625,255
3602.54296875,228
3605.1171875,233
3606.93359375,211
3624.6015625,175
3625.3046875,180
3626.01171875,181
3626.7421875,187
3627.48046875,189
3628.22265625,190
3628.9609375,189
3629.703125,190
3808.71484375,185
3809.4453125,187
3810.14453125,179
3810.86328125,184
3811.58203125,184
3812.30078125,184
3813.03125,187
3813.74609375,183
3814.48046875,188
3815.234375,193
3826.50390625,176
3827.22265625,184
3827.953125,187
3828.7578125,206
3829.5234375,196
3831.0078125,190
3831.7421875,188
3832.44921875,181
3833.1328125,175
3876.5703125,184
3877.33203125,195
3878.1328125,205
3878.96875,214
3879.8125,216
3880.6953125,226
3881.5625,222
3882.3984375,214
3883.20703125,207
3883.9921875,201
3884.765625,198
3885.48828125,185
3886.21875,187
3886.97265625,193
3887.80078125,212
4384.6640625,216
4386.40234375,217
4387.23046875,212
4388.046875,209
4388.86328125,209
4389.68359375,210
4390.44921875,196
4391.2265625,199
4392.03125,206
4392.8125,200
4393.6015625,202
4538.55078125,208
4540.04296875,186
4540.79296875,192
4541.57421875,200
4542.3671875,203
4543.12109375,193
4543.88671875,196
4544.671875,201
4545.453125,200
4546.19921875,191
4546.9375,189
4547.68359375,191
4548.4375,193
4549.1796875,190
4549.9609375,200
4550.80078125,215
4551.6953125,229
4552.5625,222
4553.41015625,217
4554.29296875,226
4555.18359375,228
4556.109375,237
4557.02734375,235
4557.90234375,224
4558.7421875,215
4559.6015625,220
4560.53125,238
4561.5,248
4562.3828125,226
4564.0,204
4564.80078125,205
4565.60546875,206
4566.40625,205
4567.16015625,193
4567.890625,187
4578.3671875,252
4579.296875,238
4580.171875,224
4581.0234375,218
4581.86328125,215
4582.6796875,209
4583.62109375,241
4585.73046875,277
4586.8046875,275
4587.84765625,267
4588.8203125,249
4589.9453125,288
4592.2734375,298
4604.25,188
4604.984375,188
4605.6953125,182
4606.421875,186
4607.15625,188
4607.86328125,181
4608.57421875,182
4609.28125,181
4609.99609375,183
4610.734375,189
4611.42578125,177
4612.1484375,185
4612.8515625,180
4613.5625,182
4614.27734375,183
4614.98828125,182
4615.67578125,176
4616.359375,175
4617.046875,176
4617.7265625,174
4618.40234375,173
4619.0625,169
4619.73828125,173
4620.42578125,176
4621.12109375,178
4621.828125,181
4622.55859375,187
4623.3515625,203
4645.1796875,229
4646.9765625,227
4647.796875,210
4648.58203125,201
4649.3828125,205
4650.203125,210
4651.0390625,214
4651.8671875,212
4652.78515625,235
4653.734375,243
4654.6015625,222
4656.26953125,216
4657.1171875,217
4657.92578125,207
4658.703125,199
4659.50390625,205
4660.31640625,208
4661.07421875,194
4661.78515625,182
4662.484375,179
4663.21484375,187
4663.9921875,199
4664.78515625,203
4665.5390625,193
4666.3046875,196
4667.12109375,209
4667.984375,221
4668.84375,220
4669.66796875,211
4670.515625,217
4671.3828125,222
4672.24609375,221
4673.07421875,212
4673.98828125,234
4675.859375,233
4677.80078125,263
4679.875,246
4681.625,229
4683.55078125,250
4684.4921875,241
4685.5390625,268
4687.65234375,253
4690.6640625,243
4691.52734375,221
4692.51171875,252
4694.62890625,252
4696.46875,235
4701.41796875,217
4702.296875,225
4704.25,249
4706.10546875,245
4708.1171875,250
4710.0625,261
4713.72265625,234
4715.73046875,249
4717.6484375,257
4720.3359375,223
4722.17578125,241
4723.09765625,236
4724.12109375,262
4725.13671875,260
4727.94921875,248
4729.83203125,232
4730.7421875,233
4731.72265625,251
