time [s],inspiration [s](/api/datatype/34/)
18205.4765625,26846
18209.1796875,26849
18215.6171875,26847
18219.8203125,26834
18228.59375,26867
18233.2109375,26858
18237.9921875,26920
18241.71875,26891
18249.8671875,26836
18254.375,26836
18258.890625,26843
18262.2734375,26842
18267.1328125,26841
18271.265625,26842
18274.6953125,26839
18279.1328125,26843
18282.671875,26839
18286.2265625,26839
18289.1640625,26890
18292.078125,26885
18296.75,26851
18300.109375,26852
18304.34375,26848
18308.6796875,26838
18311.125,26849
18318.5625,26839
18322.8125,26841
18327.265625,26842
18330.8125,26860
18334.84375,26852
18337.8671875,26850
18342.109375,26849
18345.8125,26851
18349.5546875,26844
18354.2734375,26843
18359.0234375,26843
18363.0546875,26858
18366.765625,26879
18370.0625,26859
18373.9140625,26858
18377.421875,26859
18381.6875,26843
18385.25,26845
18389.171875,26845
18392.6796875,26846
18397.15625,26847
18400.8359375,26846
18404.84375,26848
18408.4140625,26849
18412.1015625,26849
18416.765625,26846
18420.765625,26846
18424.5390625,26851
18427.875,26850
18432.1875,26849
18436.453125,26848
18440.671875,26849
18444.6328125,26849
18447.8828125,26848
18452.1328125,26849
18455.9140625,26849
18459.703125,26850
18463.2421875,26849
18467.625,26850
18471.09375,26850
18475.4453125,26850
18478.9375,26848
18483.34375,26851
18486.8984375,26850
18490.28125,26850
18493.7421875,26850
18497.9140625,26850
18501.5625,26850
18505.7109375,26852
18509.15625,26862
18513.53125,26856
18516.9921875,26852
18521.6875,26849
18525.6875,26849
18529.3515625,26849
18533.4921875,26852
18537.5,26850
18541.703125,26855
18546.4609375,26858
18550.3984375,26858
18554.6875,26860
18557.6953125,26858
18562.078125,26855
18566.34375,26856
18570.125,26862
18577.2109375,26849
18581.359375,26845
18585.671875,26850
18591.90625,26849
18595.2265625,26848
18600.25,26842
18604.3359375,26842
18608.3984375,26846
18612.015625,26851
18615.4296875,26848
18619.3359375,26849
18622.5703125,26850
18627.1875,26881
18629.6328125,26881
18634.84375,26880
18638.703125,26873
18643.359375,26896
18646.9765625,26875
18651.0703125,26870
18654.78125,26871
18659.0234375,26872
18662.578125,26875
18669.2421875,26875
18674.6796875,26875
18678.265625,26881
18682.0078125,26872
18684.875,26862
18689.015625,26865
18693.4921875,26862
18697.0625,26864
18700.7578125,26866
18704.640625,26863
18708.2890625,26861
18712.7109375,26861
18716.328125,26862
18720.546875,26863
18724.2421875,26864
18728.515625,26862
18732.125,26860
18736.6171875,26861
18740.1484375,26860
18744.3671875,26862
18748.6953125,26862
18752.578125,26870
18756.6015625,26865
18762.8828125,26920
18767.921875,26917
18771.4765625,26918
18776.203125,26874
18780.0859375,26875
18785.53125,26882
18790.1015625,26882
18793.8671875,26883
18798.34375,26885
18802.2109375,26886
18806.2578125,26886
18810.5703125,26887
18814.1875,26886
18818.75,26887
18822.4765625,26888
18827.0,26888
18830.8359375,26888
18835.0625,26889
18839.265625,26889
18843.6953125,26923
18846.1953125,26957
18848.984375,26951
18851.1875,26940
18856.859375,26905
18860.03125,26893
18864.765625,26883
18869.390625,26886
18873.5859375,26887
18877.9609375,26887
18881.7734375,26887
18886.515625,26888
18890.4609375,26889
18895.0078125,26890
18898.1796875,26889
18902.8984375,26891
18906.25,26893
18910.015625,26889
18913.3125,26890
18917.53125,26891
18921.3125,26891
18924.1015625,26883
18925.5546875,26877
18928.3828125,26875
18929.78125,26875
18933.1796875,26877
18936.8359375,26878
18941.078125,26880
18945.8046875,26882
18949.9140625,26882
18954.2421875,26882
18957.9921875,26882
18961.8203125,26882
18966.0546875,26883
18969.6640625,26881
18974.09375,26882
18978.4453125,26883
18982.546875,26883
18986.3125,26884
18989.96875,26884
18993.3984375,26883
18997.6796875,26883
19000.0546875,34764
19001.546875,34782
19003.59375,27230
19005.75,34742
19008.03125,27217
19013.265625,26866
19017.21875,26864
19020.546875,26864
19025.171875,26865
19028.6796875,26864
19033.5390625,26865
19037.1171875,26864
19041.5234375,26864
19045.8671875,26864
19049.0078125,26866
19053.140625,26865
19056.859375,26868
19060.8671875,26869
19066.96875,26919
19069.03125,26913
19072.2421875,26862
19077.53125,26858
19081.703125,26858
19085.8828125,26901
19087.90625,26872
19093.1484375,26871
19097.53125,26878
19101.40625,26856
19109.2578125,26854
19113.875,26849
19119.234375,26848
19123.546875,26848
19126.8515625,26850
19131.1015625,26879
19134.84375,26860
19138.8828125,26861
19142.671875,26868
19146.125,26962
19150.1171875,26982
19154.2109375,26944
19157.7578125,26940
19162.046875,26947
19166.171875,26942
19170.1484375,26944
19173.8671875,26949
19177.53125,26943
19181.7265625,26942
19185.453125,26955
19188.546875,26953
19192.9921875,26954
19197.1953125,26954
19200.9453125,26952
19204.5,26953
19207.8515625,26970
19211.9609375,26992
19215.3671875,26900
19219.234375,26915
19222.9140625,26915
19226.0390625,26924
19230.59375,26939
19233.65625,26928
19238.234375,26929
19242.2890625,26910
19244.4140625,26917
19251.703125,26899
19255.9921875,26901
19260.4921875,26893
19262.8046875,26899
19268.2734375,26895
19271.859375,26894
19275.8203125,26893
19279.9921875,26901
19283.859375,26897
19288.4609375,26896
19292.4140625,26898
19296.265625,26900
19300.7109375,26900
19306.6875,26875
19311.265625,26866
19315.3203125,26867
19321.984375,27005
19326.9921875,26951
19331.1640625,26921
19335.375,26920
19339.4296875,26920
19343.109375,26918
19347.3671875,26922
19351.1796875,26919
19354.3046875,26911
19359.234375,26881
19364.3125,26884
19367.9375,26914
19372.6953125,26909
19376.890625,26903
19381.1328125,26905
19385.4453125,26906
19389.9375,26906
19393.53125,26907
19399.3359375,26915
19403.40625,26912
19407.921875,26907
19411.9765625,26922
19415.953125,26925
19419.78125,26934
19423.7421875,26929
19427.7734375,26925
19431.796875,26925
19435.1171875,26925
19439.328125,26924
19443.1953125,26924
19447.7109375,26921
19451.9453125,26920
19456.203125,26919
19459.25,26917
19468.359375,26997
19472.7890625,26995
19475.5546875,27002
19479.640625,27006
19483.71875,26993
19488.03125,26909
19491.7109375,26904
19495.890625,26907
19500.2109375,26913
19503.9140625,26910
19508.53125,26910
19512.3828125,26916
19517.5,26911
19520.671875,26936
19522.5546875,26936
19526.1484375,26920
19529.9609375,26916
19534.3125,26915
19538.09375,26915
19542.1796875,26951
19545.9609375,26901
19550.25,26893
19554.3046875,26886
19558.7265625,26889
19562.8984375,26879
19567.3203125,26905
19574.234375,26919
19581.0390625,26918
19587.6875,26921
19591.8203125,26930
19595.9140625,26889
19602.46875,26885
19615.9296875,26895
19629.96875,26905
19649.2734375,26981
19662.4453125,26968
19672.8828125,27059
19677.2265625,27096
19683.6953125,27075
19687.7265625,27053
19693.78125,27072
19698.1015625,27054
19702.8359375,27064
19704.9296875,27069
19709.1484375,27058
19712.0703125,27046
19715.65625,27047
19719.21875,27035
19721.796875,27053
19725.2578125,27050
19728.0546875,27076
19734.0859375,27047
19738.21875,27051
19741.734375,27049
19745.1875,27056
19748.65625,27056
19752.15625,27078
19755.6015625,27045
19759.28125,27052
19762.78125,27047
19766.4140625,27052
19770.015625,27047
19773.6875,27054
19776.5859375,27050
19779.875,27074
19783.0234375,27028
19786.4375,27064
19789.59375,27026
19793.875,27038
19798.015625,27031
19801.921875,27029
19805.4609375,27023
19809.53125,27015
19813.53125,27037
19817.453125,27045
19821.125,27050
19824.84375,27033
19828.7421875,27028
19832.25,27028
19836.6640625,27038
19839.875,27041
19842.0234375,27010
19844.875,27026
19848.6953125,27041
19852.109375,27065
19854.921875,27099
19857.265625,27076
19859.9140625,27082
19863.921875,27107
19872.734375,27100
19875.96875,27079
19879.0546875,27081
19882.2734375,27073
19886.5625,27008
19890.65625,27100
19894.0859375,27106
19898.2578125,27104
19902.1484375,27102
19905.078125,27102
19908.2578125,27097
19912.015625,27099
19914.8515625,27079
19918.6484375,27069
19921.390625,27058
19924.4609375,27093
19927.5390625,27100
19930.6328125,27060
19936.0859375,27070
19939.8046875,27074
19943.171875,27082
19946.59375,27070
19949.2890625,27062
19952.1484375,27067
19954.390625,27050
19958.78125,27053
19963.234375,27052
19966.6484375,27087
19969.640625,27089
19973.5859375,27089
19977.1796875,27092
19980.421875,27064
19984.3984375,27098
19987.515625,27092
19990.5234375,27092
19994.5546875,27098
19998.9296875,27104
20002.8125,27098
20006.765625,27014
20010.0390625,26968
20013.5,27088
20017.5703125,27118
20021.21875,27087
20023.578125,27086
20026.75,27114
20029.765625,27080
20031.859375,27094
20034.1484375,27077
20037.5546875,27045
20041.4140625,27056
20044.4453125,27050
20049.5703125,27046
20053.0859375,27051
20056.0625,27090
20059.0,27104
20061.6640625,27089
20064.3515625,27101
20067.1328125,27091
20070.078125,27114
20072.921875,27086
20075.75,27088
20080.0,27098
20083.609375,27091
20087.0625,27096
20091.6328125,27106
20095.4609375,27090
20099.3828125,27098
20102.2734375,27071
20105.71875,27096
20109.0,27089
20112.3125,27101
20115.296875,27103
20118.4375,27095
20121.8125,27077
20124.8671875,27011
20128.7734375,26925
20132.7734375,26925
20136.4921875,26918
20140.1953125,26964
20143.109375,26953
20147.2109375,26896
20150.9609375,26896
20154.203125,26881
20157.7265625,26883
20162.875,26887
20166.34375,26887
20170.609375,26888
20173.984375,26880
20176.96875,26888
20180.015625,26831
20183.2734375,26813
20186.5703125,26863
20191.8984375,26944
20195.6328125,26909
20199.234375,26910
20202.9921875,26907
20206.7890625,26909
20210.9296875,26912
20214.609375,26906
20217.9765625,26907
20221.3359375,26911
20226.171875,26914
20229.9765625,26909
20233.328125,26886
20236.484375,26892
20240.5078125,26869
20244.359375,26876
20248.4140625,26877
20251.84375,26878
20255.5546875,26878
20260.2421875,26880
20264.0625,26879
20267.734375,26880
20272.1875,26880
20277.5859375,26886
20281.375,26877
20285.609375,26880
20289.4296875,26880
20292.71875,26883
20297.0078125,26882
20302.8125,26884
20306.5234375,26879
20310.3359375,26885
20314.03125,26882
20317.6484375,26883
20321.3984375,26882
20325.3046875,26885
20331.1953125,26886
20335.515625,26882
20339.2265625,26882
20343.8515625,26884
20348.1640625,26884
20351.828125,26881
20355.1015625,26891
20358.53125,26923
20361.453125,26928
20364.921875,26880
20372.640625,26888
20376.6640625,26936
20379.9453125,26964
20385.0,26975
20390.03125,27004
20393.453125,26927
20424.0859375,26865
20427.9765625,26869
20431.5625,26889
20435.1171875,26892
20440.5625,26885
20444.296875,26880
20448.15625,26883
20451.796875,26874
20455.3828125,26872
20459.0,26871
20462.5234375,26872
20466.84375,26871
20470.8046875,26872
20474.5390625,26870
20478.2109375,26873
20482.0703125,26873
20485.96875,26873
20489.859375,26873
20493.6484375,26871
20497.046875,26872
20502.4375,26879
20505.6328125,26881
20512.0,26849
20515.671875,26879
20519.6328125,26867
20523.9453125,26857
20528.140625,26856
20532.515625,26859
20536.375,26863
20540.0703125,26863
20543.390625,26867
20547.2109375,26866
20550.6875,26884
20553.71875,26890
20558.1640625,26873
20561.7890625,26881
20564.984375,26852
20569.1171875,26908
20571.828125,26905
20575.2265625,26920
20579.109375,26936
20583.046875,26895
20585.265625,26945
20589.484375,26865
20595.3046875,26879
20599.1640625,26873
20602.6953125,26873
20606.9140625,26875
20610.984375,26875
20615.0703125,26876
20619.0390625,26876
20623.0234375,26876
20627.0390625,26876
20630.9375,26878
20634.453125,26903
20637.4609375,26920
20641.0703125,26901
20645.234375,26890
20649.0859375,26888
20652.7109375,26887
20667.1640625,26875
20671.1796875,26864
20675.09375,26860
20679.0,26860
20683.3984375,26861
20686.75,26861
20691.046875,26861
20695.1015625,26861
20698.625,26861
20702.03125,26861
20705.5078125,26861
20709.3203125,26861
20713.3671875,26864
20716.890625,26861
20721.1640625,26860
20725.4453125,26859
20729.5859375,26862
20733.4296875,26862
20737.1484375,26862
20741.2578125,26863
20745.171875,26864
20748.3828125,26877
20751.6953125,26875
20757.6015625,26937
20760.203125,26910
20765.7109375,26880
20769.953125,26873
20774.25,26874
20778.4765625,26872
20782.6640625,26871
20786.65625,26873
20790.78125,26870
20795.265625,26869
20799.6015625,26869
20807.625,26851
20814.875,26850
20827.625,26855
20834.78125,26856
20838.5859375,26855
20843.4140625,26855
20848.0234375,26856
20854.0546875,26855
20857.8359375,26853
20862.0390625,26854
20865.953125,26851
20870.3984375,26851
20874.6953125,26849
20878.46875,26852
20882.234375,26852
20886.359375,26872
20889.75,26874
20893.2265625,26877
20897.09375,26904
20902.6328125,26948
20906.25,26842
20909.796875,26845
20913.6875,26843
20917.4375,26843
20919.4765625,26912
20925.21875,26907
20928.484375,26901
20932.3203125,26916
20936.4140625,26873
20940.046875,26871
20945.0,26846
20948.4609375,26876
20952.2421875,26880
20956.765625,26879
20961.1015625,26876
20964.8125,26868
20968.59375,26872
20972.4921875,26878
20976.8984375,26866
20980.203125,26896
20983.390625,26865
20987.6640625,26866
20991.90625,26882
20996.796875,26861
21001.015625,26863
21005.203125,26867
21008.9765625,26876
21013.1875,26876
21016.5,26879
21021.296875,26879
21025.5,26880
21030.1640625,26877
21033.7109375,26869
21038.0,26873
21041.1640625,26876
21045.171875,26877
21049.296875,26888
21054.359375,26876
21058.0859375,26881
21062.3125,26880
21066.609375,26882
21069.859375,26878
21074.953125,26889
21079.359375,26886
21082.953125,26883
21087.234375,26883
21091.3359375,26883
21095.21875,26893
21099.046875,26878
21103.140625,26879
21106.6484375,26885
21111.03125,26873
21115.21875,26881
21118.3671875,26883
21122.7890625,26872
21126.7890625,26866
21130.8984375,26865
21134.7890625,26869
21138.828125,26866
21142.7421875,26865
21146.7421875,26864
21151.21875,26864
21156.109375,26875
21159.9921875,26883
21163.7890625,26882
21167.5,26874
21170.9140625,26876
21174.9140625,26872
21178.7265625,26871
21182.828125,26870
21186.0078125,26879
21189.7890625,26869
21193.890625,26869
21197.734375,26868
21201.640625,26866
21205.296875,26867
21209.109375,26865
21213.421875,26867
21217.1953125,26866
21220.9765625,26866
21225.1328125,26865
21228.8671875,26871
21232.9453125,26864
21236.171875,26866
21239.9765625,26892
21245.921875,26855
21249.3828125,26854
21254.3515625,26857
21257.625,26860
21262.015625,26861
21265.7734375,26864
21269.6796875,26871
21275.21875,27076
21277.484375,27026
21281.734375,26901
21284.078125,26871
21287.671875,26860
21293.4140625,26943
21307.4375,26841
21310.8671875,26839
21316.1171875,26852
21323.8359375,26821
21328.125,26827
21332.125,26825
21335.65625,26841
21339.171875,26829
21343.953125,26830
21347.5859375,26833
21351.453125,26844
21356.953125,26830
21360.7734375,26826
21367.9765625,26828
21371.8359375,26859
21376.453125,26848
21393.5546875,26859
21397.265625,26825
21400.8515625,26825
21404.734375,26819
21411.578125,26862
21421.0625,26812
21425.109375,26825
21428.90625,26873
21437.1953125,26803
21440.96875,26817
21446.859375,26821
21450.59375,26819
21453.7578125,26818
21457.6640625,26825
21463.75,26825
21467.875,26830
21471.3359375,26829
21478.09375,26858
21489.1015625,26856
21491.8828125,26853
21497.9140625,26840
21505.0,26826
21508.5390625,26837
21513.828125,26822
21517.78125,26833
21521.578125,26826
21525.796875,26817
21529.5703125,26814
21533.4140625,26816
21538.921875,26829
21542.9765625,26828
21546.0625,26937
21550.9296875,26866
21558.390625,26813
21563.109375,26848
21569.3125,26846
21572.2578125,26878
21579.4375,26849
21583.109375,26815
21587.40625,26820
21591.65625,26825
21595.4140625,26826
21599.9921875,26826
21603.8125,26826
21607.90625,26826
21611.5859375,26827
21617.2421875,26832
21621.4453125,26830
21625.75,26828
21630.8125,26826
21634.4375,26835
21638.8203125,26828
21642.0390625,26843
21646.2890625,26827
21650.1875,26814
21653.8359375,26812
21657.09375,26827
21662.421875,26840
21666.0546875,26822
21669.6171875,26821
21673.9453125,26820
21678.1171875,26821
21681.9140625,26820
21685.7734375,26820
21688.546875,26821
21693.0625,26844
21697.5390625,26842
21701.0078125,26836
21705.4375,26827
21709.75,26832
21714.078125,26837
21720.40625,26834
21723.796875,26842
21727.46875,26838
21730.953125,26831
21735.28125,26835
21738.5859375,26832
21742.1328125,26845
21746.2421875,26832
21749.984375,26830
21754.5625,26831
21758.6484375,26838
21763.1328125,26836
21767.40625,26832
21771.359375,26846
21775.1796875,26846
21779.15625,26833
21783.4453125,26836
21787.484375,26833
21791.5703125,26832
21796.09375,26831
21799.5703125,26839
21803.703125,26833
21807.7734375,26832
21811.6953125,26835
21815.6015625,26833
21818.9453125,26836
21822.71875,26843
21824.71875,26873
21826.171875,26871
21832.1953125,26824
21835.90625,26847
21839.953125,26829
21843.9921875,26824
21847.3515625,26829
21850.84375,26828
21854.3515625,26821
21857.7890625,26826
21862.078125,26824
21865.5234375,26824
21870.0234375,26822
21873.484375,26821
21878.296875,26822
21882.9375,26822
21886.8359375,26818
21891.40625,26819
21895.65625,26822
21899.8046875,26820
21903.4453125,26820
21907.6875,26827
21911.6015625,26830
21914.7109375,26828
21918.640625,26822
21922.3203125,26824
21926.6875,26824
21930.5625,26818
21934.625,26816
21938.7265625,26814
21943.21875,26815
21947.5234375,26812
21951.4375,26829
21955.40625,26818
21959.6015625,26817
21963.3359375,26824
21967.1328125,26824
21971.484375,26821
21975.5546875,26820
21979.1796875,26825
21983.390625,26828
21987.2734375,26827
21991.421875,26822
21995.6796875,26811
21998.765625,26821
22003.1875,26824
22006.921875,26826
22010.890625,26821
22014.921875,26819
22018.84375,26818
22022.9296875,26823
22026.2421875,26818
22030.6875,26819
22034.7734375,26819
22038.265625,26819
22042.4375,26820
22045.9140625,26818
22049.8984375,26818
22053.9609375,26820
22057.5078125,26818
22060.9375,26817
22065.2109375,26818
22068.3671875,26818
22072.96875,26817
22076.640625,26821
22080.8359375,26826
22085.40625,26824
22089.328125,26820
22093.3828125,26823
22097.0,26821
22100.703125,26823
22104.78125,26823
22108.2578125,26826
22112.78125,26826
22116.40625,26822
22120.1953125,26820
22124.4609375,26819
22127.8046875,26820
22132.359375,26823
22135.9453125,26819
22140.0390625,26818
22143.71875,26820
22147.9375,26821
22151.9453125,26819
22155.7109375,26818
22160.3515625,26820
22163.34375,26822
22169.015625,26809
22173.0625,26827
22176.8828125,26831
22180.5703125,26825
22184.6875,26828
22189.5,26821
22193.9140625,26826
22198.0859375,26829
22202.21875,26822
22206.09375,26822
22209.7265625,26822
22214.0390625,26821
22218.1640625,26822
22221.984375,26822
22226.3359375,26821
22230.0,26820
22236.1875,26826
22240.0546875,26832
22244.4140625,26827
22248.1875,26825
22252.1796875,26830
22255.9140625,26831
22260.171875,26830
22264.2109375,26825
22268.1875,26832
22272.1328125,26825
22276.46875,26828
22280.4140625,26830
22284.8125,26829
22289.0546875,26828
22292.4296875,26830
22296.8515625,26825
22300.9921875,26823
22305.515625,26822
22309.3671875,26834
22313.578125,26829
22317.7265625,26838
22321.6875,26830
22325.46875,26829
22329.53125,26829
22334.015625,26828
22337.953125,26828
22341.53125,26827
22345.9921875,26827
22350.109375,26824
22353.9140625,26823
22357.9921875,26824
22361.8046875,26825
22365.3984375,26823
22369.703125,26828
22373.65625,26830
22377.3671875,26831
22379.953125,26863
22384.9453125,26836
22388.7734375,26834
22392.8671875,26833
22397.28125,26840
22400.484375,26829
22404.4296875,26843
22407.9375,26853
22411.90625,26831
22415.3046875,26835
22419.546875,26841
22423.4375,26828
22428.15625,26830
22432.234375,26927
22435.7734375,26863
22439.6328125,26883
22443.3359375,26867
22447.46875,26852
22452.0390625,26842
22455.8125,26840
22459.7578125,26848
22463.3984375,26854
22468.2890625,26844
22472.328125,26838
22476.4375,26851
22489.6328125,26837
22494.0546875,26833
22498.7578125,26835
22505.875,26833
22509.390625,26843
22513.1171875,26828
22517.0390625,26823
22520.5625,26823
22524.609375,26821
22527.90625,26831
22531.7890625,26830
22536.234375,26833
22539.8203125,26828
22543.859375,26841
22547.8359375,26837
22551.1953125,26831
22553.8828125,26857
22558.578125,26837
22562.375,26844
22566.390625,26833
22570.8046875,26829
22574.4765625,26838
22577.078125,26840
22582.03125,26841
22586.1484375,26832
22588.7890625,26833
22593.4921875,26822
22597.3125,26822
22601.4375,26842
22605.25,26830
22609.1015625,26837
22613.390625,26830
22617.5625,26831
22621.53125,26830
22624.90625,26834
22628.421875,26832
22632.875,26834
22636.34375,26827
22640.46875,26826
22644.578125,26827
22647.875,26837
22651.65625,26831
22654.8203125,26829
22658.640625,26829
22662.0546875,26826
22666.296875,26832
22669.875,26860
22674.8359375,26839
22678.484375,26839
22681.4609375,26835
22685.59375,26845
22689.5,26836
22693.5703125,26842
22696.9453125,26839
22701.25,26835
22705.6484375,26835
22709.78125,26837
22713.6640625,26844
22717.015625,26835
22721.4296875,26831
22724.734375,26832
22728.9609375,26830
22732.609375,26827
22737.046875,26827
22741.1953125,26826
22744.6484375,26826
22748.5625,26828
22752.2578125,26844
22755.8828125,26838
22760.0,26832
22764.484375,26834
22768.1484375,26832
22772.234375,26832
22776.640625,26828
22780.7265625,26827
22784.921875,26829
22788.9609375,26829
22792.7734375,26829
22799.546875,26936
22802.375,26851
22810.546875,26940
22814.375,27007
22816.6171875,26870
22820.546875,26862
22824.203125,26871
22828.453125,26867
22831.9375,26875
22834.9609375,26906
22844.0625,26920
22853.0859375,26899
22856.328125,26925
22861.9453125,26921
22865.390625,26920
22870.796875,26921
22874.0546875,26931
22878.0234375,26977
22881.09375,27051
22884.4375,27040
22888.0625,27080
22890.4453125,27068
22894.0703125,27088
22897.265625,27074
22899.9609375,27062
22903.6796875,27043
22906.7109375,27032
22909.7890625,26899
22916.1640625,26887
22919.6640625,26879
22926.09375,26876
22928.4140625,26904
22934.1953125,26850
22938.9140625,26851
22942.8125,26842
22946.046875,26825
22950.03125,26814
22953.375,26815
22957.3046875,26813
22960.7265625,26810
22964.8984375,26810
22968.3359375,26807
22971.8515625,26812
22976.2890625,26807
22979.734375,26821
22983.4140625,26820
22987.3359375,26816
22991.75,26806
22995.453125,26804
22999.3515625,26816
23003.453125,26807
23007.1484375,26816
23011.203125,26819
23014.2421875,26816
23018.4453125,26814
23022.3046875,26811
23025.7734375,26814
23029.796875,26822
23033.625,26809
23037.5703125,26815
23041.5546875,26817
23046.15625,26812
23049.671875,26814
23054.3359375,26815
23058.4453125,26813
23064.578125,26815
23068.6484375,26813
23072.359375,26819
23076.296875,26815
23079.515625,26838
23083.9609375,26819
23087.6953125,26820
23091.4140625,26812
23095.1171875,26810
23099.1484375,26808
23102.5,26811
23106.78125,26806
23110.140625,26814
23114.0703125,26810
23117.5859375,26811
23122.0859375,26830
23125.3359375,26813
23132.0703125,26829
23136.8828125,26818
23141.171875,26818
23145.171875,26816
23149.109375,26820
23153.03125,26826
23157.6171875,26823
23161.2578125,26817
23165.125,26821
23170.171875,26816
23174.484375,26807
23179.0859375,26805
23183.3125,26805
23187.296875,26812
23190.6171875,26821
23194.515625,26814
23198.625,26811
23202.8125,26809
23205.859375,26823
23209.9296875,26815
23214.3359375,26811
23217.890625,26812
23221.4765625,26851
23224.890625,26823
23229.0546875,26817
23233.1640625,26818
23237.1484375,26817
23240.7890625,26817
23244.96875,26817
23249.3046875,26821
23253.359375,26820
23257.3828125,26828
23261.546875,26820
23265.390625,26828
23269.140625,26825
23273.1015625,26824
23278.09375,26828
23282.5703125,26830
23286.8515625,26831
23291.1484375,26830
23295.34375,26831
23299.1953125,26834
23303.2421875,26832
23307.359375,26832
23312.6484375,26912
23315.6484375,26887
23318.8359375,26889
23322.8359375,26888
23327.59375,26887
23331.21875,26936
23338.6953125,26907
23342.625,26834
23346.71875,26838
23350.296875,26837
23355.015625,26839
23358.6484375,26839
23362.78125,26838
23366.2578125,26838
23372.2265625,26843
23375.3359375,26842
23379.4453125,26842
23383.546875,26838
23387.3125,26839
23391.1875,26840
23395.1484375,26841
23398.4453125,26841
23402.53125,26842
23406.2890625,26842
23410.6328125,26842
23414.1875,26843
23418.2421875,26840
23422.1953125,26840
23424.9296875,26883
23428.9921875,26841
23433.46875,26830
23437.5625,26830
23441.296875,26849
23444.9375,26833
23448.2421875,26839
23452.7109375,26834
23457.125,26826
23460.703125,26847
23464.3984375,26843
23467.453125,26844
23472.9453125,26846
23476.609375,26839
23480.9609375,26827
23484.921875,26821
23489.1328125,26821
23493.0546875,26822
23497.2890625,26821
23501.3671875,26822
23505.8125,26835
23509.7890625,26846
23513.078125,26854
23516.8984375,26856
23520.1953125,26852
23524.640625,26857
23528.46875,26864
23532.15625,26865
23536.40625,26849
23539.8671875,26865
23544.6015625,26861
23555.1171875,26806
23558.7109375,26844
23562.4609375,26833
23566.125,26866
23569.9765625,26853
23573.71875,26853
23577.0703125,26851
23580.6171875,26839
23584.453125,26839
23588.5859375,26839
23593.046875,26841
23596.65625,26838
23600.703125,26850
23604.203125,26852
23608.296875,26842
23612.3828125,26844
23615.6640625,26842
23619.9609375,26854
23623.9453125,26867
23626.9921875,26873
23634.125,26840
23637.6953125,26832
23641.9921875,26829
23645.8046875,26830
23649.828125,26835
23653.671875,26834
23657.6484375,26830
23661.28125,26831
23664.8515625,26831
23668.625,26830
23672.6328125,26829
23676.3046875,26841
23679.3125,26837
23683.0625,26835
23686.8203125,26834
23690.7109375,26835
23694.09375,26832
23698.234375,26829
23703.1875,26832
23707.34375,26832
23711.7109375,26829
23715.34375,26829
23720.3046875,26831
23724.0390625,26831
23727.3203125,26829
23731.640625,26832
23735.453125,26834
23739.4296875,26837
23743.21875,26833
23747.21875,26835
23750.5078125,26890
23754.4609375,26846
23758.53125,26844
23762.640625,26838
23767.8125,26827
23771.859375,26829
23776.2578125,26829
23780.21875,26829
23784.4609375,26829
23788.8515625,26827
23792.953125,26826
23796.734375,26826
23800.6796875,26827
23804.4609375,26851
23808.4921875,26834
23812.125,26826
23816.3046875,26821
23820.3203125,26817
23824.515625,26829
23828.9453125,26823
23833.6328125,26816
23838.34375,26808
23842.6328125,26811
23847.2265625,26807
23851.8046875,26807
23855.765625,26809
23859.6640625,26808
23863.6484375,26811
23867.5625,26808
23871.8984375,26808
23875.9921875,26809
23880.328125,26808
23884.875,26808
23888.3671875,26829
23892.65625,26824
23896.75,26821
23901.1484375,26819
23905.375,26818
23909.4765625,26819
23913.1171875,26823
23917.2265625,26826
23921.3046875,26824
23925.140625,26821
23929.296875,26820
23933.3828125,26824
23937.0546875,26824
23941.3125,26821
23944.125,26871
23947.0703125,26903
23950.4296875,26903
23960.1640625,26864
23965.2734375,26864
23971.203125,26863
23975.4375,26863
23981.6875,26863
23985.5546875,26862
23989.921875,26861
23994.2734375,26871
23998.4765625,26906
24002.546875,26895
24006.7578125,26892
24011.6875,26893
24015.7421875,26891
24020.09375,26892
24024.0,26886
24028.1328125,26915
24030.859375,26898
24034.40625,26890
24038.5390625,26938
24042.0859375,26930
24046.8671875,26922
24053.3046875,26919
24058.4375,26918
24064.5859375,26935
24068.8125,26928
24073.3359375,26921
24077.890625,26831
24081.140625,26938
24085.15625,27021
24088.5703125,27032
24091.09375,26473
