time [s],inspiration_epoch [na] (/api/datatype/34/)
26109.00000000,16243
26176.00000000,16252
26213.00000000,16239
26232.00000000,16242
26277.00000000,16237
26334.00000000,16245
26365.00000000,16242
26404.00000000,16238
26418.00000000,16240
26432.00000000,16240
26446.00000000,16219
26513.00000000,16224
26517.00000000,16224
26522.00000000,16224
26527.00000000,16217
26534.00000000,16213
26540.00000000,16214
26556.00000000,16227
26568.00000000,16202
26573.00000000,16327
26577.00000000,16258
26589.00000000,16315
26593.00000000,16288
26596.00000000,16262
26606.00000000,16261
26618.00000000,16241
26628.00000000,16268
26633.00000000,16308
26648.00000000,16205
26659.00000000,16191
26670.00000000,16188
26675.00000000,16181
26682.00000000,16336
26688.00000000,16262
26695.00000000,16287
26699.00000000,16299
26732.00000000,16234
26778.00000000,16232
26807.00000000,16232
26824.00000000,16231
26838.00000000,16241
26851.00000000,16237
26865.00000000,16319
26871.00000000,16183
26877.00000000,16230
26883.00000000,16280
26888.00000000,16240
26903.00000000,16167
26907.00000000,16217
26917.00000000,16218
26948.00000000,16210
26959.00000000,16245
26964.00000000,16223
26969.00000000,16230
26976.00000000,16205
26985.00000000,16205
26991.00000000,16236
26997.00000000,16199
27002.00000000,16214
27011.00000000,16147
27014.00000000,16133
27021.00000000,16138
27025.00000000,16139
27028.00000000,16147
27031.00000000,16148
27034.00000000,16144
27036.00000000,16135
27038.00000000,16131
27040.00000000,16133
27044.00000000,16133
27058.00000000,16130
27060.00000000,16134
27063.00000000,16134
27078.00000000,16128
27081.00000000,16136
27087.00000000,16128
27092.00000000,16126
27098.00000000,16136
27102.00000000,16139
27105.00000000,16131
27110.00000000,16141
27114.00000000,16149
27118.00000000,16138
27123.00000000,16147
27126.00000000,16135
27128.00000000,16141
27130.00000000,16135
27156.00000000,16143
27192.00000000,16141
27208.00000000,16128
27212.00000000,16123
27235.00000000,16118
27242.00000000,16124
27252.00000000,16134
27264.00000000,16112
27281.00000000,16116
27293.00000000,16117
27309.00000000,16113
27331.00000000,16121
27342.00000000,16115
27349.00000000,16121
27358.00000000,16119
27370.00000000,16117
27376.00000000,16120
27381.00000000,16117
27390.00000000,16124
27399.00000000,16119
27404.00000000,16112
27410.00000000,16121
27425.00000000,16125
27429.00000000,16122
27434.00000000,16105
27443.00000000,16103
27450.00000000,16103
27456.00000000,16113
27462.00000000,16125
27469.00000000,16114
27472.00000000,16104
27475.00000000,16100
27478.00000000,16108
27480.00000000,16120
27486.00000000,16123
27490.00000000,16112
27494.00000000,16112
27496.00000000,16102
27500.00000000,16096
27509.00000000,16173
27515.00000000,16122
27524.00000000,16145
27533.00000000,16084
27537.00000000,16090
27543.00000000,16082
27548.00000000,16092
27550.00000000,16087
27553.00000000,16076
27557.00000000,16083
27559.00000000,16083
27562.00000000,16084
27564.00000000,16088
27568.00000000,16093
27573.00000000,16083
27575.00000000,16092
27577.00000000,16073
27580.00000000,16069
27594.00000000,16071
27597.00000000,16073
27599.00000000,16075
27602.00000000,16086
27604.00000000,16082
27608.00000000,16078
27610.00000000,16076
27612.00000000,16073
27617.00000000,16077
27618.00000000,16075
27620.00000000,16074
27624.00000000,16073
27625.00000000,16074
27627.00000000,16080
27629.00000000,16166
27630.00000000,16156
27631.00000000,16154
27646.00000000,16151
27648.00000000,16151
27651.00000000,16150
27657.00000000,16165
27659.00000000,16151
27675.00000000,16146
27685.00000000,16147
27713.00000000,16145
27721.00000000,16146
27743.00000000,16145
27755.00000000,16144
27759.00000000,16144
27771.00000000,16147
27784.00000000,16147
27810.00000000,16147
27828.00000000,16148
27844.00000000,16148
27863.00000000,16149
27955.00000000,16160
27973.00000000,16148
27978.00000000,16148
27984.00000000,16148
27993.00000000,16149
27999.00000000,16148
28009.00000000,16147
28022.00000000,16165
28045.00000000,16149
28049.00000000,16148
28056.00000000,16148
28062.00000000,16147
28072.00000000,16148
28077.00000000,16147
28092.00000000,16085
28098.00000000,16110
28104.00000000,16090
28111.00000000,16091
28123.00000000,16099
28129.00000000,16213
28136.00000000,16178
28145.00000000,16182
28154.00000000,16135
28165.00000000,16163
28171.00000000,16101
28180.00000000,16089
28187.00000000,16086
28200.00000000,16122
28218.00000000,16096
28231.00000000,16100
28268.00000000,16108
28292.00000000,16104
28314.00000000,16096
28320.00000000,16100
28328.00000000,16092
28355.00000000,16083
28377.00000000,16102
28409.00000000,16099
28414.00000000,16086
28446.00000000,16083
28454.00000000,16093
28462.00000000,16102
28472.00000000,16086
28477.00000000,16085
28489.00000000,16133
28496.00000000,16145
28506.00000000,16143
28530.00000000,16151
28536.00000000,16159
28551.00000000,16153
28563.00000000,16153
28569.00000000,16153
28580.00000000,16154
28589.00000000,16152
28594.00000000,16152
28601.00000000,16152
28604.00000000,16151
28607.00000000,16151
28611.00000000,16156
28613.00000000,16153
28617.00000000,16153
28620.00000000,16153
28626.00000000,16125
28628.00000000,16116
28631.00000000,16107
28633.00000000,16100
28635.00000000,16085
28638.00000000,16087
28639.00000000,16088
28642.00000000,16092
28643.00000000,16099
28644.00000000,16096
28646.00000000,16095
28647.00000000,16105
28648.00000000,16096
28648.00000000,16111
28649.00000000,16100
28650.00000000,16114
28650.00000000,16129
28651.00000000,16127
28652.00000000,16112
28652.00000000,16107
28653.00000000,16100
28656.00000000,16143
28657.00000000,16164
28658.00000000,16159
28659.00000000,16153
28660.00000000,16138
28661.00000000,16123
28690.00000000,16129
28691.00000000,16139
28694.00000000,16218
28698.00000000,16337
28704.00000000,16261
28730.00000000,16231
28735.00000000,16210
28762.00000000,16215
28772.00000000,16215
28819.00000000,16209
28844.00000000,16219
28849.00000000,16219
28856.00000000,16236
28865.00000000,16249
28872.00000000,16218
28882.00000000,16222
28886.00000000,16209
28889.00000000,16224
28894.00000000,16241
28901.00000000,16220
28906.00000000,16240
28913.00000000,16227
28918.00000000,16226
28927.00000000,16243
28939.00000000,16237
28952.00000000,16206
28963.00000000,16203
28971.00000000,16216
28981.00000000,16176
28990.00000000,16166
29021.00000000,16165
29037.00000000,16162
29047.00000000,16168
29054.00000000,16161
29066.00000000,16152
29071.00000000,16154
29077.00000000,16158
29087.00000000,16161
29093.00000000,16149
29097.00000000,16150
29107.00000000,16144
29116.00000000,16160
29120.00000000,16145
29128.00000000,16159
29133.00000000,16155
29137.00000000,16162
29140.00000000,16162
29151.00000000,16151
29156.00000000,16157
29163.00000000,16150
29182.00000000,16149
29192.00000000,16148
29202.00000000,16148
29222.00000000,16146
29253.00000000,16177
29262.00000000,16137
29268.00000000,16135
29274.00000000,16144
29280.00000000,16142
29290.00000000,16129
29296.00000000,16131
29302.00000000,16128
29314.00000000,16130
29329.00000000,16132
29334.00000000,16138
29340.00000000,16127
29351.00000000,16242
29355.00000000,16228
29358.00000000,16202
29362.00000000,16196
29392.00000000,16205
29402.00000000,16200
29421.00000000,16180
29450.00000000,16235
29467.00000000,16191
29483.00000000,16187
29492.00000000,16180
29503.00000000,16231
29527.00000000,16104
29538.00000000,16110
29542.00000000,16119
29549.00000000,16104
29572.00000000,16176
29601.00000000,16165
29607.00000000,16171
29618.00000000,16178
29633.00000000,16182
29642.00000000,16181
29651.00000000,16188
29657.00000000,16210
29667.00000000,16112
29679.00000000,16145
29690.00000000,16137
29695.00000000,16202
29711.00000000,16105
29716.00000000,16115
29722.00000000,16113
29728.00000000,16096
29735.00000000,16126
29743.00000000,16097
29746.00000000,16105
29755.00000000,16102
29762.00000000,16102
29765.00000000,16101
29770.00000000,16245
29774.00000000,16250
29778.00000000,16256
29783.00000000,16315
29788.00000000,16298
29791.00000000,16223
29795.00000000,16242
29800.00000000,16251
29802.00000000,16263
29808.00000000,16280
29816.00000000,16324
29823.00000000,16256
29828.00000000,16293
29842.00000000,16150
29864.00000000,16103
29872.00000000,16100
29906.00000000,16115
29911.00000000,16095
29917.00000000,16088
29931.00000000,16070
29960.00000000,16100
29964.00000000,16073
29975.00000000,16068
30000.00000000,16065
30006.00000000,16101
30017.00000000,16065
30036.00000000,16100
30044.00000000,16109
30051.00000000,16074
30058.00000000,16071
30067.00000000,16071
30074.00000000,16075
30084.00000000,16125
30090.00000000,16112
30100.00000000,16100
30114.00000000,16095
30121.00000000,16089
30129.00000000,16201
30135.00000000,16119
30141.00000000,16128
30146.00000000,16096
30150.00000000,16089
30157.00000000,16115
30160.00000000,16121
30167.00000000,16091
30173.00000000,16093
30187.00000000,16036
30198.00000000,16050
30210.00000000,16037
30221.00000000,16062
30226.00000000,16218
30246.00000000,16151
30277.00000000,16136
30284.00000000,16136
30295.00000000,16135
30302.00000000,16135
30309.00000000,16135
30315.00000000,16135
30322.00000000,16135
30325.00000000,16134
30328.00000000,16134
30332.00000000,16134
30336.00000000,16134
30340.00000000,16134
30343.00000000,16134
30346.00000000,16135
30350.00000000,16135
30354.00000000,16136
30359.00000000,16137
30363.00000000,16136
30365.00000000,16135
30370.00000000,16136
30372.00000000,16136
30376.00000000,16136
30380.00000000,16136
30383.00000000,16136
30386.00000000,16136
30391.00000000,16136
30394.00000000,16136
30397.00000000,16136
30400.00000000,16136
30403.00000000,16135
30406.00000000,16136
30411.00000000,16142
30415.00000000,16140
30418.00000000,16138
30423.00000000,16139
30429.00000000,16145
30432.00000000,16146
30435.00000000,16233
30443.00000000,16171
30453.00000000,16162
30459.00000000,16155
30489.00000000,16156
30496.00000000,16153
30504.00000000,16205
30510.00000000,16212
30515.00000000,16211
30525.00000000,16204
30530.00000000,16249
30540.00000000,16222
30545.00000000,16212
30549.00000000,16219
30555.00000000,16202
30561.00000000,16216
30573.00000000,16289
30582.00000000,16164
30585.00000000,16168
30618.00000000,16147
30625.00000000,16127
30654.00000000,16128
30658.00000000,16127
30690.00000000,16127
30699.00000000,16124
30703.00000000,16123
30707.00000000,16126
30713.00000000,16123
30720.00000000,16123
30727.00000000,16123
30732.00000000,16123
30737.00000000,16123
30741.00000000,16123
30744.00000000,16123
30748.00000000,16123
30751.00000000,16123
30754.00000000,16123
30758.00000000,16123
30761.00000000,16122
30764.00000000,16122
30767.00000000,16122
30771.00000000,16123
30775.00000000,16123
30778.00000000,16123
30781.00000000,16123
30785.00000000,16123
30788.00000000,16122
30792.00000000,16122
30795.00000000,16122
30798.00000000,16122
30801.00000000,16122
30805.00000000,16123
30809.00000000,16123
30813.00000000,16123
30817.00000000,16123
30829.00000000,16209
30842.00000000,16238
30849.00000000,16070
30854.00000000,16081
30858.00000000,16064
30862.00000000,16065
30866.00000000,16063
30876.00000000,16066
30878.00000000,16061
30880.00000000,16074
30883.00000000,16054
30887.00000000,16085
30898.00000000,16063
30900.00000000,16064
30902.00000000,16068
30904.00000000,16071
30906.00000000,16061
30909.00000000,16069
30911.00000000,16061
30914.00000000,16075
30916.00000000,16075
30918.00000000,16066
30921.00000000,16102
30922.00000000,16097
30923.00000000,16063
30926.00000000,16063
30951.00000000,16112
30955.00000000,16119
30959.00000000,16124
30962.00000000,16095
30972.00000000,16091
30976.00000000,16063
30980.00000000,16111
30988.00000000,16099
30995.00000000,16091
31000.00000000,16077
31002.00000000,16097
31008.00000000,16123
31012.00000000,16120
31017.00000000,16099
31023.00000000,16099
31026.00000000,16113
31029.00000000,16094
31033.00000000,16110
31036.00000000,16109
31038.00000000,16102
31040.00000000,16106
31044.00000000,16103
31048.00000000,16102
31053.00000000,16116
31055.00000000,16096
31057.00000000,16092
31060.00000000,16094
31063.00000000,16100
31065.00000000,16143
31066.00000000,16148
31068.00000000,16113
31070.00000000,16089
31071.00000000,16087
31072.00000000,16097
31073.00000000,16107
31077.00000000,16131
31079.00000000,16100
31082.00000000,16121
31089.00000000,16079
31093.00000000,16083
31098.00000000,16108
31102.00000000,16156
31107.00000000,16085
31111.00000000,16131
31116.00000000,16106
31118.00000000,16089
31121.00000000,16087
31126.00000000,16111
31128.00000000,16097
31133.00000000,16120
31143.00000000,16093
31147.00000000,16136
31152.00000000,16078
31155.00000000,16088
31157.00000000,16088
31160.00000000,16108
31165.00000000,16084
31167.00000000,16095
31169.00000000,16087
31171.00000000,16088
31175.00000000,16099
31177.00000000,16089
31179.00000000,16106
31181.00000000,16116
31183.00000000,16132
31184.00000000,16163
31186.00000000,16173
31188.00000000,16153
31190.00000000,16190
31192.00000000,16205
31194.00000000,16207
31195.00000000,16201
31196.00000000,16216
31197.00000000,16209
31199.00000000,16250
31201.00000000,16220
31207.00000000,16235
31208.00000000,16253
31212.00000000,16275
31216.00000000,16220
31221.00000000,16163
31246.00000000,16211
31252.00000000,16286
31258.00000000,16300
31262.00000000,16292
31267.00000000,16309
31274.00000000,16263
31281.00000000,16318
31285.00000000,16314
31287.00000000,16237
31290.00000000,16236
31295.00000000,16221
31297.00000000,16301
31299.00000000,16286
31301.00000000,16306
31303.00000000,16301
31305.00000000,16313
31307.00000000,16270
31309.00000000,16253
31311.00000000,16316
31313.00000000,16306
31315.00000000,16310
31316.00000000,16322
31318.00000000,16330
31319.00000000,16332
31321.00000000,16323
31323.00000000,16297
31325.00000000,16300
31328.00000000,16330
31329.00000000,16322
31332.00000000,16309
31333.00000000,16309
31335.00000000,16289
31337.00000000,16285
31340.00000000,16280
31342.00000000,16296
31343.00000000,16274
31345.00000000,16256
31347.00000000,16266
31348.00000000,16264
31350.00000000,16265
31351.00000000,16291
31352.00000000,16313
31354.00000000,16249
31355.00000000,16280
31356.00000000,16302
31358.00000000,16240
31359.00000000,16303
31360.00000000,16314
31361.00000000,16328
31362.00000000,16308
31364.00000000,16318
31365.00000000,16313
31365.00000000,16318
31366.00000000,16308
31367.00000000,16326
31368.00000000,16325
31369.00000000,16333
31369.00000000,16333
31370.00000000,16321
31371.00000000,16320
31372.00000000,16305
31375.00000000,16301
31377.00000000,16293
31386.00000000,16283
31387.00000000,16298
31389.00000000,16290
31391.00000000,16296
31393.00000000,16268
31395.00000000,16196
31397.00000000,16193
31404.00000000,16204
31406.00000000,16189
31408.00000000,16211
31409.00000000,16194
31412.00000000,16267
31413.00000000,16281
31415.00000000,16286
31416.00000000,16290
31417.00000000,16292
31419.00000000,16272
31419.00000000,16284
31420.00000000,16299
31421.00000000,16282
31422.00000000,16286
31423.00000000,16271
31425.00000000,16270
31426.00000000,16293
31428.00000000,16280
31433.00000000,16251
31435.00000000,16249
31437.00000000,16249
31439.00000000,16279
31440.00000000,16304
31442.00000000,16302
31443.00000000,16284
31444.00000000,16285
31445.00000000,16298
31446.00000000,16302
31447.00000000,16267
31451.00000000,16238
31453.00000000,16146
31455.00000000,16143
31456.00000000,16148
31460.00000000,16124
31461.00000000,16114
31466.00000000,16110
31473.00000000,16149
31479.00000000,16086
31483.00000000,16112
31492.00000000,16092
31494.00000000,16089
31497.00000000,16094
31505.00000000,16099
31507.00000000,16219
31509.00000000,16208
31511.00000000,16211
31514.00000000,16217
31517.00000000,16207
31518.00000000,16245
31520.00000000,16229
31522.00000000,16275
31524.00000000,16300
31526.00000000,16291
31528.00000000,16283
31529.00000000,16275
31531.00000000,16249
31532.00000000,16263
31534.00000000,16266
31537.00000000,16289
31538.00000000,16302
31539.00000000,16281
31540.00000000,16285
31540.00000000,16301
31541.00000000,16291
31542.00000000,16289
31543.00000000,16299
31544.00000000,16315
31544.00000000,16293
31545.00000000,16311
31547.00000000,16312
31548.00000000,16285
31549.00000000,16295
31550.00000000,16308
31552.00000000,16301
31553.00000000,16282
31554.00000000,16308
31555.00000000,16283
31555.00000000,16285
31556.00000000,16308
31557.00000000,16294
31558.00000000,16301
31559.00000000,16289
31559.00000000,16297
31560.00000000,16280
31561.00000000,16306
31562.00000000,16277
31562.00000000,16316
31564.00000000,16296
31566.00000000,16288
31566.00000000,16298
31567.00000000,16291
31568.00000000,16274
31569.00000000,16303
31570.00000000,16274
31570.00000000,16291
31571.00000000,16283
31572.00000000,16305
31573.00000000,16290
31574.00000000,16289
31575.00000000,16304
31576.00000000,16278
31577.00000000,16312
31578.00000000,16292
31579.00000000,16293
31580.00000000,16306
31580.00000000,16280
31581.00000000,16305
31582.00000000,16293
31583.00000000,16304
31584.00000000,16294
31585.00000000,16299
31586.00000000,16312
31587.00000000,16306
31588.00000000,16290
31589.00000000,16289
31590.00000000,16306
31591.00000000,16281
31593.00000000,16268
31594.00000000,16282
31595.00000000,16296
31596.00000000,16286
31597.00000000,16295
31598.00000000,16312
31599.00000000,16275
31599.00000000,16306
31600.00000000,16286
31601.00000000,16290
31602.00000000,16297
31604.00000000,16306
31604.00000000,16289
31605.00000000,16293
31606.00000000,16305
31608.00000000,16309
31609.00000000,16287
31609.00000000,16310
31611.00000000,16298
31612.00000000,16289
31613.00000000,16309
31614.00000000,16302
31615.00000000,16268
31617.00000000,16278
31618.00000000,16295
31619.00000000,16293
31619.00000000,16302
31620.00000000,16288
31621.00000000,16299
31622.00000000,16292
31623.00000000,16282
31625.00000000,16241
31627.00000000,16264
31628.00000000,16263
31632.00000000,16277
31633.00000000,16259
31636.00000000,16265
31638.00000000,16261
31641.00000000,16251
31651.00000000,16123
31653.00000000,16126
31656.00000000,16216
31660.00000000,16244
31661.00000000,16250
31665.00000000,16261
31670.00000000,16268
31672.00000000,16263
31674.00000000,16289
31675.00000000,16279
31677.00000000,16289
31678.00000000,16289
31680.00000000,16297
31681.00000000,16298
31682.00000000,16267
31683.00000000,16272
31684.00000000,16275
31684.00000000,16265
31686.00000000,16286
31687.00000000,16277
31687.00000000,16292
31688.00000000,16267
31689.00000000,16291
31690.00000000,16284
31691.00000000,16279
31692.00000000,16265
31693.00000000,16267
31694.00000000,16284
31694.00000000,16253
31696.00000000,16264
31697.00000000,16253
31698.00000000,16283
31699.00000000,16259
31700.00000000,16266
31700.00000000,16279
31701.00000000,16282
31702.00000000,16276
31703.00000000,16275
31703.00000000,16274
31704.00000000,16268
31705.00000000,16283
31706.00000000,16261
31707.00000000,16259
31707.00000000,16292
31708.00000000,16261
31709.00000000,16288
31710.00000000,16264
31710.00000000,16289
31711.00000000,16264
31712.00000000,16294
31713.00000000,16267
31713.00000000,16283
31714.00000000,16266
31715.00000000,16279
31716.00000000,16261
31716.00000000,16292
31718.00000000,16261
31719.00000000,16286
31719.00000000,16264
31720.00000000,16280
31721.00000000,16273
31722.00000000,16284
31722.00000000,16268
31723.00000000,16286
31724.00000000,16264
31725.00000000,16262
31725.00000000,16260
31726.00000000,16282
31727.00000000,16239
31728.00000000,16274
31728.00000000,16247
31729.00000000,16280
31730.00000000,16250
31731.00000000,16277
31732.00000000,16272
31732.00000000,16280
31733.00000000,16256
31734.00000000,16274
31735.00000000,16265
31735.00000000,16289
31736.00000000,16256
31737.00000000,16287
31738.00000000,16292
31739.00000000,16272
31740.00000000,16289
31741.00000000,16253
31741.00000000,16282
31743.00000000,16288
31744.00000000,16274
31744.00000000,16294
31746.00000000,16288
31747.00000000,16268
31747.00000000,16283
31748.00000000,16280
31749.00000000,16281
31750.00000000,16275
31751.00000000,16249
31751.00000000,16281
31752.00000000,16268
31753.00000000,16286
31754.00000000,16261
31755.00000000,16268
31756.00000000,16254
31756.00000000,16282
31758.00000000,16289
31759.00000000,16266
31760.00000000,16279
31761.00000000,16278
31761.00000000,16290
31762.00000000,16266
31763.00000000,16276
31764.00000000,16287
31765.00000000,16267
31766.00000000,16285
31766.00000000,16273
31767.00000000,16265
31768.00000000,16275
31769.00000000,16272
31770.00000000,16272
31771.00000000,16249
31771.00000000,16283
31772.00000000,16257
31773.00000000,16270
31774.00000000,16277
31775.00000000,16256
31776.00000000,16273
31776.00000000,16274
31777.00000000,16269
31778.00000000,16280
31779.00000000,16261
31780.00000000,16262
31780.00000000,16257
31781.00000000,16255
31782.00000000,16274
31783.00000000,16254
31784.00000000,16285
31785.00000000,16259
31785.00000000,16288
31786.00000000,16259
31787.00000000,16280
31788.00000000,16263
31789.00000000,16272
31789.00000000,16280
31790.00000000,16267
31791.00000000,16272
31793.00000000,16280
31794.00000000,16277
31795.00000000,16262
31796.00000000,16261
31797.00000000,16271
31798.00000000,16270
31798.00000000,16279
31799.00000000,16251
31800.00000000,16254
31801.00000000,16273
31801.00000000,16262
31802.00000000,16272
31804.00000000,16278
31805.00000000,16248
31806.00000000,16277
31806.00000000,16256
31807.00000000,16269
31808.00000000,16279
31810.00000000,16287
31811.00000000,16264
31811.00000000,16273
31812.00000000,16281
31813.00000000,16257
31814.00000000,16251
31815.00000000,16281
31815.00000000,16253
31816.00000000,16279
31817.00000000,16268
31818.00000000,16277
31819.00000000,16281
31820.00000000,16243
31820.00000000,16287
31821.00000000,16254
31822.00000000,16269
31823.00000000,16279
31824.00000000,16251
31824.00000000,16277
31825.00000000,16270
31826.00000000,16269
31827.00000000,16277
31827.00000000,16260
31828.00000000,16259
31829.00000000,16268
31830.00000000,16266
31831.00000000,16275
31832.00000000,16276
31833.00000000,16261
31834.00000000,16277
31835.00000000,16264
31836.00000000,16287
31837.00000000,16273
31839.00000000,16258
31840.00000000,16257
31841.00000000,16276
31842.00000000,16261
31843.00000000,16255
31844.00000000,16284
31844.00000000,16255
31845.00000000,16255
31846.00000000,16271
31847.00000000,16260
31848.00000000,16253
31848.00000000,16277
31850.00000000,16261
31851.00000000,16274
31853.00000000,16269
31854.00000000,16272
31854.00000000,16264
31855.00000000,16271
31856.00000000,16279
31857.00000000,16263
31858.00000000,16252
31858.00000000,16252
31860.00000000,16281
31861.00000000,16259
31862.00000000,16270
31862.00000000,16280
31863.00000000,16263
31864.00000000,16278
31865.00000000,16271
31865.00000000,16272
31866.00000000,16270
31867.00000000,16256
31868.00000000,16274
31869.00000000,16251
31869.00000000,16278
31870.00000000,16261
31871.00000000,16280
31872.00000000,16276
31873.00000000,16256
31873.00000000,16279
31875.00000000,16274
31876.00000000,16266
31877.00000000,16281
31878.00000000,16280
31880.00000000,16279
31881.00000000,16250
31881.00000000,16265
31882.00000000,16250
31883.00000000,16263
31884.00000000,16273
31885.00000000,16241
31885.00000000,16239
31886.00000000,16262
31887.00000000,16254
31888.00000000,16273
31889.00000000,16266
31890.00000000,16268
31891.00000000,16257
31892.00000000,16283
31893.00000000,16258
31893.00000000,16263
31894.00000000,16271
31895.00000000,16267
31896.00000000,16284
31897.00000000,16268
31897.00000000,16268
31898.00000000,16262
31899.00000000,16271
31900.00000000,16278
31901.00000000,16283
31901.00000000,16263
31902.00000000,16274
31903.00000000,16287
31904.00000000,16255
31905.00000000,16281
31905.00000000,16263
31906.00000000,16269
31907.00000000,16267
31908.00000000,16272
31908.00000000,16269
31910.00000000,16270
31912.00000000,16273
31913.00000000,16271
31914.00000000,16281
31915.00000000,16270
31916.00000000,16276
31917.00000000,16274
31918.00000000,16270
31918.00000000,16275
31919.00000000,16261
31920.00000000,16276
31921.00000000,16288
31921.00000000,16275
31922.00000000,16292
31923.00000000,16265
31924.00000000,16284
31925.00000000,16280
31925.00000000,16270
31926.00000000,16279
31928.00000000,16277
31928.00000000,16265
31930.00000000,16285
31931.00000000,16258
31931.00000000,16280
31932.00000000,16268
31933.00000000,16254
31935.00000000,16273
31935.00000000,16260
31936.00000000,16285
31937.00000000,16261
31938.00000000,16283
31938.00000000,16260
31939.00000000,16274
31940.00000000,16280
31941.00000000,16272
31941.00000000,16278
31942.00000000,16262
31943.00000000,16285
31944.00000000,16251
31944.00000000,16275
31945.00000000,16282
31946.00000000,16264
31947.00000000,16280
31947.00000000,16269
31948.00000000,16274
31949.00000000,16269
31950.00000000,16289
31951.00000000,16249
31951.00000000,16262
31953.00000000,16278
31954.00000000,16261
31954.00000000,16272
31955.00000000,16280
31956.00000000,16290
31957.00000000,16260
31958.00000000,16275
31959.00000000,16288
31960.00000000,16267
31960.00000000,16282
31961.00000000,16288
31962.00000000,16251
31963.00000000,16280
31964.00000000,16279
31965.00000000,16280
31966.00000000,16258
31966.00000000,16271
31967.00000000,16268
31968.00000000,16274
31969.00000000,16289
31970.00000000,16258
31970.00000000,16276
31971.00000000,16264
31972.00000000,16260
31973.00000000,16257
31973.00000000,16274
31974.00000000,16264
31975.00000000,16291
31976.00000000,16267
31977.00000000,16277
31977.00000000,16287
31978.00000000,16256
31980.00000000,16279
31980.00000000,16270
31981.00000000,16283
31982.00000000,16277
31983.00000000,16264
31983.00000000,16292
31984.00000000,16264
31985.00000000,16293
31986.00000000,16273
31987.00000000,16294
31987.00000000,16277
31988.00000000,16285
31989.00000000,16276
31990.00000000,16287
31991.00000000,16277
31991.00000000,16283
31992.00000000,16271
31993.00000000,16281
31994.00000000,16276
31994.00000000,16289
31995.00000000,16289
31996.00000000,16275
31997.00000000,16294
31998.00000000,16276
31998.00000000,16280
31999.00000000,16273
32000.00000000,16269
32001.00000000,16277
32002.00000000,16261
32002.00000000,16283
32003.00000000,16273
32004.00000000,16294
32005.00000000,16276
32005.00000000,16282
32006.00000000,16284
32007.00000000,16267
32008.00000000,16283
32009.00000000,16272
32009.00000000,16293
32011.00000000,16290
32012.00000000,16270
32012.00000000,16282
32013.00000000,16292
32014.00000000,16262
32015.00000000,16288
32015.00000000,16267
32016.00000000,16285
32017.00000000,16285
32018.00000000,16271
32019.00000000,16286
32019.00000000,16294
32021.00000000,16282
32022.00000000,16272
32022.00000000,16263
32023.00000000,16290
32024.00000000,16266
32025.00000000,16270
32026.00000000,16274
32026.00000000,16272
32027.00000000,16282
32028.00000000,16253
32030.00000000,16273
32030.00000000,16260
32031.00000000,16285
32032.00000000,16248
32033.00000000,16266
32033.00000000,16263
32034.00000000,16278
32036.00000000,16265
32036.00000000,16273
32037.00000000,16286
32038.00000000,16288
32039.00000000,16272
32039.00000000,16292
32040.00000000,16269
32041.00000000,16275
32042.00000000,16303
32043.00000000,16272
32043.00000000,16294
32044.00000000,16292
32045.00000000,16263
32046.00000000,16293
32047.00000000,16277
32047.00000000,16293
32048.00000000,16278
32049.00000000,16295
32050.00000000,16273
32051.00000000,16303
32052.00000000,16281
32053.00000000,16295
32054.00000000,16284
32055.00000000,16294
32057.00000000,16299
32058.00000000,16290
32059.00000000,16304
32060.00000000,16282
32061.00000000,16296
32062.00000000,16279
32063.00000000,16291
32064.00000000,16284
32065.00000000,16289
32065.00000000,16291
32066.00000000,16298
32067.00000000,16289
32068.00000000,16280
32069.00000000,16293
32069.00000000,16288
32070.00000000,16280
32071.00000000,16298
32072.00000000,16272
32073.00000000,16299
32074.00000000,16299
32075.00000000,16285
32076.00000000,16289
32076.00000000,16293
32077.00000000,16283
32078.00000000,16307
32079.00000000,16292
32080.00000000,16283
32081.00000000,16283
32082.00000000,16299
32083.00000000,16300
32085.00000000,16312
32086.00000000,16291
32086.00000000,16293
32087.00000000,16284
32088.00000000,16295
32089.00000000,16297
32089.00000000,16275
32091.00000000,16279
32092.00000000,16295
32092.00000000,16293
32093.00000000,16294
32094.00000000,16298
32095.00000000,16283
32095.00000000,16278
32096.00000000,16290
32097.00000000,16269
32098.00000000,16263
32099.00000000,16261
32100.00000000,16291
32101.00000000,16287
32101.00000000,16301
32102.00000000,16283
32103.00000000,16301
32104.00000000,16305
32105.00000000,16284
32105.00000000,16282
32106.00000000,16298
32107.00000000,16286
32108.00000000,16294
32108.00000000,16284
32109.00000000,16303
32110.00000000,16288
32111.00000000,16285
32111.00000000,16289
32112.00000000,16291
32113.00000000,16282
32114.00000000,16284
32114.00000000,16287
32115.00000000,16283
32116.00000000,16288
32117.00000000,16277
32117.00000000,16293
32118.00000000,16271
32119.00000000,16306
32120.00000000,16267
32121.00000000,16290
32121.00000000,16278
32122.00000000,16298
32123.00000000,16297
32124.00000000,16268
32125.00000000,16266
32126.00000000,16266
32127.00000000,16267
32127.00000000,16294
32128.00000000,16267
32129.00000000,16290
32130.00000000,16291
32130.00000000,16287
32131.00000000,16299
32133.00000000,16286
32133.00000000,16291
32135.00000000,16287
32136.00000000,16297
32136.00000000,16278
32138.00000000,16270
32140.00000000,16303
32140.00000000,16280
32141.00000000,16290
32142.00000000,16281
