time [s],heart_rate [bpm] (/api/datatype/19/)
19241.00000000,80
19242.00000000,80
19243.00000000,80
19244.00000000,80
19245.00000000,81
19246.00000000,84
19247.00000000,93
19248.00000000,91
19249.00000000,82
19250.00000000,83
19251.00000000,81
19252.00000000,89
19253.00000000,93
19254.00000000,93
19255.00000000,93
19256.00000000,96
19257.00000000,93
19258.00000000,96
19259.00000000,95
19260.00000000,93
19261.00000000,94
19262.00000000,92
19263.00000000,92
19264.00000000,96
19265.00000000,100
19266.00000000,100
19267.00000000,103
19268.00000000,101
19269.00000000,98
19270.00000000,98
19271.00000000,98
19272.00000000,95
19273.00000000,96
19274.00000000,96
19275.00000000,97
19276.00000000,100
19277.00000000,100
19278.00000000,101
19279.00000000,104
19280.00000000,95
19281.00000000,95
19282.00000000,87
19283.00000000,87
19284.00000000,85
19285.00000000,84
19286.00000000,82
19287.00000000,78
19288.00000000,78
19289.00000000,78
19290.00000000,78
19291.00000000,78
19292.00000000,78
19293.00000000,77
19294.00000000,77
19295.00000000,73
19296.00000000,74
19297.00000000,74
19298.00000000,84
19299.00000000,92
19300.00000000,88
19301.00000000,85
19302.00000000,84
19303.00000000,85
19304.00000000,81
19305.00000000,80
19306.00000000,80
19307.00000000,80
19308.00000000,78
19309.00000000,78
19310.00000000,77
19311.00000000,77
19312.00000000,74
19313.00000000,73
19314.00000000,67
19315.00000000,64
19316.00000000,64
19317.00000000,64
19318.00000000,65
19319.00000000,64
19320.00000000,65
19321.00000000,65
19322.00000000,65
19323.00000000,65
19324.00000000,65
19325.00000000,64
19326.00000000,64
19327.00000000,64
19328.00000000,65
19329.00000000,66
19330.00000000,66
19331.00000000,65
19332.00000000,64
19333.00000000,64
19334.00000000,64
19335.00000000,69
19336.00000000,70
19337.00000000,74
19338.00000000,71
19339.00000000,68
19340.00000000,68
19341.00000000,67
19342.00000000,67
19343.00000000,64
19344.00000000,62
19345.00000000,62
19346.00000000,62
19347.00000000,62
19348.00000000,64
19349.00000000,64
19350.00000000,59
19351.00000000,55
19352.00000000,55
19353.00000000,56
19354.00000000,58
19355.00000000,56
19356.00000000,61
19357.00000000,59
19358.00000000,65
19359.00000000,68
19360.00000000,74
19361.00000000,82
19362.00000000,81
19363.00000000,79
19364.00000000,79
19365.00000000,83
19366.00000000,89
19367.00000000,89
19368.00000000,93
19369.00000000,94
19370.00000000,91
19371.00000000,94
19372.00000000,94
19373.00000000,91
19374.00000000,91
19375.00000000,95
19376.00000000,96
19377.00000000,95
19378.00000000,97
19379.00000000,93
19380.00000000,86
19381.00000000,86
19382.00000000,86
19383.00000000,86
19384.00000000,86
19385.00000000,86
19386.00000000,86
19387.00000000,86
19388.00000000,80
19389.00000000,80
19390.00000000,80
19391.00000000,71
19392.00000000,66
19393.00000000,66
19394.00000000,66
19395.00000000,64
19396.00000000,61
19397.00000000,63
19398.00000000,64
19399.00000000,64
19400.00000000,68
19401.00000000,68
19402.00000000,72
19403.00000000,74
19404.00000000,75
19405.00000000,79
19406.00000000,79
19407.00000000,79
19408.00000000,84
19409.00000000,87
19410.00000000,87
19411.00000000,89
19412.00000000,93
19413.00000000,98
19414.00000000,101
19415.00000000,106
19416.00000000,106
19417.00000000,106
19418.00000000,106
19419.00000000,106
19420.00000000,106
19421.00000000,106
19422.00000000,106
19423.00000000,106
19424.00000000,106
19425.00000000,106
19426.00000000,106
19427.00000000,106
19428.00000000,106
19429.00000000,106
19430.00000000,106
19431.00000000,106
19432.00000000,106
19433.00000000,106
19434.00000000,106
19435.00000000,106
19436.00000000,106
19437.00000000,106
19438.00000000,106
19439.00000000,169
19440.00000000,92
19441.00000000,76
19442.00000000,76
19443.00000000,76
19444.00000000,76
19445.00000000,76
19446.00000000,76
19447.00000000,76
19448.00000000,76
19449.00000000,76
19450.00000000,76
19451.00000000,76
19452.00000000,76
19453.00000000,76
19454.00000000,76
19455.00000000,76
19456.00000000,76
19457.00000000,76
19458.00000000,76
19459.00000000,76
19460.00000000,76
19461.00000000,76
19462.00000000,76
19463.00000000,76
19464.00000000,76
19465.00000000,76
19466.00000000,76
19467.00000000,76
19468.00000000,76
19469.00000000,76
19470.00000000,76
19471.00000000,76
19472.00000000,76
19473.00000000,76
19474.00000000,76
19475.00000000,76
19476.00000000,76
19477.00000000,76
19478.00000000,76
19479.00000000,76
19480.00000000,76
19481.00000000,69
19482.00000000,69
19483.00000000,57
19484.00000000,60
19485.00000000,60
19486.00000000,61
19487.00000000,61
19488.00000000,61
19489.00000000,61
19490.00000000,61
19491.00000000,61
19492.00000000,61
19493.00000000,61
19494.00000000,61
19495.00000000,61
19496.00000000,59
19497.00000000,59
19498.00000000,59
19499.00000000,59
19500.00000000,59
19501.00000000,59
19502.00000000,59
19503.00000000,59
19504.00000000,52
19505.00000000,52
19506.00000000,52
19507.00000000,52
19508.00000000,52
19509.00000000,52
19510.00000000,52
19511.00000000,52
19512.00000000,52
19513.00000000,52
19514.00000000,52
19515.00000000,52
19516.00000000,52
19517.00000000,52
19518.00000000,52
19519.00000000,52
19520.00000000,52
19521.00000000,52
19522.00000000,52
19523.00000000,52
19524.00000000,52
19525.00000000,52
19526.00000000,52
19527.00000000,52
19528.00000000,70
19529.00000000,70
19530.00000000,70
19531.00000000,70
19532.00000000,70
19533.00000000,70
19534.00000000,48
19535.00000000,48
19536.00000000,48
19537.00000000,48
19538.00000000,48
19539.00000000,48
19540.00000000,48
19541.00000000,48
19542.00000000,48
19543.00000000,48
19544.00000000,48
19545.00000000,48
19546.00000000,48
19547.00000000,48
19548.00000000,48
19549.00000000,48
19550.00000000,48
19551.00000000,48
19552.00000000,32
19553.00000000,34
19554.00000000,34
19555.00000000,34
19556.00000000,34
19557.00000000,34
19558.00000000,34
19559.00000000,33
19560.00000000,33
19561.00000000,33
19562.00000000,33
19563.00000000,33
19564.00000000,33
19565.00000000,33
19566.00000000,33
19567.00000000,33
19568.00000000,33
19569.00000000,33
19570.00000000,33
19571.00000000,33
19572.00000000,33
19573.00000000,33
19574.00000000,33
19575.00000000,33
19576.00000000,33
19577.00000000,33
19578.00000000,46
19579.00000000,36
19580.00000000,36
19581.00000000,36
19582.00000000,36
19583.00000000,36
19584.00000000,36
19585.00000000,36
19586.00000000,36
19587.00000000,36
19588.00000000,36
19589.00000000,36
19590.00000000,36
19591.00000000,36
19592.00000000,36
19593.00000000,36
19594.00000000,36
19595.00000000,36
19596.00000000,36
19597.00000000,36
19598.00000000,36
19599.00000000,36
19600.00000000,36
19601.00000000,98
19602.00000000,91
19603.00000000,92
19604.00000000,91
19605.00000000,91
19606.00000000,100
19607.00000000,110
19608.00000000,116
19609.00000000,116
19610.00000000,116
19611.00000000,116
19612.00000000,116
19613.00000000,116
19614.00000000,120
19615.00000000,119
19616.00000000,119
19617.00000000,122
19618.00000000,127
19619.00000000,129
19620.00000000,137
19621.00000000,137
19622.00000000,141
19623.00000000,132
19624.00000000,128
19625.00000000,123
19626.00000000,121
19627.00000000,117
19628.00000000,117
19629.00000000,116
19630.00000000,116
19631.00000000,116
19632.00000000,112
19633.00000000,112
19634.00000000,113
19635.00000000,114
19636.00000000,111
19637.00000000,109
19638.00000000,104
19639.00000000,91
19640.00000000,84
19641.00000000,81
19642.00000000,75
19643.00000000,75
19644.00000000,74
19645.00000000,68
19646.00000000,68
19647.00000000,68
19648.00000000,67
19649.00000000,69
19650.00000000,69
19651.00000000,67
19652.00000000,67
19653.00000000,67
19654.00000000,72
19655.00000000,72
19656.00000000,72
19657.00000000,74
19658.00000000,77
19659.00000000,75
19660.00000000,71
19661.00000000,70
19662.00000000,67
19663.00000000,68
19664.00000000,64
19665.00000000,64
19666.00000000,64
19667.00000000,65
19668.00000000,65
19669.00000000,61
19670.00000000,61
19671.00000000,61
19672.00000000,61
19673.00000000,61
19674.00000000,60
19675.00000000,63
19676.00000000,63
19677.00000000,63
19678.00000000,63
19679.00000000,61
19680.00000000,70
19681.00000000,64
19682.00000000,57
19683.00000000,57
19684.00000000,57
19685.00000000,54
19686.00000000,55
19687.00000000,55
19688.00000000,55
19689.00000000,55
19690.00000000,55
19691.00000000,50
19692.00000000,50
19693.00000000,50
19694.00000000,50
19695.00000000,50
19696.00000000,48
19697.00000000,45
19698.00000000,45
19699.00000000,45
19700.00000000,45
19701.00000000,45
19702.00000000,45
19703.00000000,54
19704.00000000,60
19705.00000000,63
19706.00000000,68
19707.00000000,68
19708.00000000,77
19709.00000000,82
19710.00000000,82
19711.00000000,88
19712.00000000,88
19713.00000000,88
19714.00000000,88
19715.00000000,91
19716.00000000,91
19717.00000000,106
19718.00000000,106
19719.00000000,108
19720.00000000,112
19721.00000000,109
19722.00000000,113
19723.00000000,113
19724.00000000,116
19725.00000000,116
19726.00000000,111
19727.00000000,111
19728.00000000,111
19729.00000000,111
19730.00000000,113
19731.00000000,110
19732.00000000,108
19733.00000000,103
19734.00000000,103
19735.00000000,100
19736.00000000,100
19737.00000000,93
19738.00000000,93
19739.00000000,93
19740.00000000,93
19741.00000000,97
19742.00000000,100
19743.00000000,100
19744.00000000,100
19745.00000000,98
19746.00000000,98
19747.00000000,98
19748.00000000,112
19749.00000000,112
19750.00000000,100
19751.00000000,91
19752.00000000,91
19753.00000000,91
19754.00000000,84
19755.00000000,84
19756.00000000,84
19757.00000000,72
19758.00000000,76
19759.00000000,76
19760.00000000,78
19761.00000000,78
19762.00000000,71
19763.00000000,70
19764.00000000,70
19765.00000000,68
19766.00000000,63
19767.00000000,61
19768.00000000,61
19769.00000000,61
19770.00000000,62
19771.00000000,63
19772.00000000,61
19773.00000000,61
19774.00000000,60
19775.00000000,59
19776.00000000,59
19777.00000000,56
19778.00000000,56
19779.00000000,60
19780.00000000,63
19781.00000000,66
19782.00000000,66
19783.00000000,68
19784.00000000,71
19785.00000000,71
19786.00000000,71
19787.00000000,71
19788.00000000,71
19789.00000000,71
19790.00000000,71
19791.00000000,75
19792.00000000,76
19793.00000000,72
19794.00000000,72
19795.00000000,65
19796.00000000,65
19797.00000000,60
19798.00000000,60
19799.00000000,59
19800.00000000,59
19801.00000000,59
19802.00000000,59
19803.00000000,57
19804.00000000,53
19805.00000000,53
19806.00000000,53
19807.00000000,53
19808.00000000,51
19809.00000000,49
19810.00000000,54
19811.00000000,54
19812.00000000,59
19813.00000000,65
19814.00000000,67
19815.00000000,67
19816.00000000,67
19817.00000000,67
19818.00000000,67
19819.00000000,80
19820.00000000,80
19821.00000000,80
19822.00000000,85
19823.00000000,85
19824.00000000,85
19825.00000000,85
19826.00000000,85
19827.00000000,82
19828.00000000,79
19829.00000000,74
19830.00000000,74
19831.00000000,74
19832.00000000,67
19833.00000000,71
19834.00000000,80
19835.00000000,74
19836.00000000,78
19837.00000000,80
19838.00000000,81
19839.00000000,81
19840.00000000,81
19841.00000000,81
19842.00000000,81
19843.00000000,81
19844.00000000,81
19845.00000000,81
19846.00000000,81
19847.00000000,81
19848.00000000,80
19849.00000000,85
19850.00000000,85
19851.00000000,85
19852.00000000,83
19853.00000000,88
19854.00000000,88
19855.00000000,96
19856.00000000,105
19857.00000000,105
19858.00000000,105
19859.00000000,105
19860.00000000,103
19861.00000000,103
19862.00000000,103
19863.00000000,94
19864.00000000,92
19865.00000000,80
19866.00000000,80
19867.00000000,72
19868.00000000,69
19869.00000000,69
19870.00000000,69
19871.00000000,62
19872.00000000,46
19873.00000000,46
19874.00000000,46
19875.00000000,42
19876.00000000,42
19877.00000000,42
19878.00000000,42
19879.00000000,42
19880.00000000,44
19881.00000000,41
19882.00000000,49
19883.00000000,49
19884.00000000,47
19885.00000000,47
19886.00000000,36
19887.00000000,36
19888.00000000,36
19889.00000000,34
19890.00000000,34
19891.00000000,39
19892.00000000,41
19893.00000000,43
19894.00000000,43
19895.00000000,45
19896.00000000,46
19897.00000000,50
19898.00000000,52
19899.00000000,53
19900.00000000,54
19901.00000000,54
19902.00000000,54
19903.00000000,56
19904.00000000,56
19905.00000000,67
19906.00000000,67
19907.00000000,69
19908.00000000,69
19909.00000000,69
19910.00000000,78
19911.00000000,82
19912.00000000,91
19913.00000000,83
19914.00000000,73
19915.00000000,73
19916.00000000,74
19917.00000000,71
19918.00000000,62
19919.00000000,62
19920.00000000,63
19921.00000000,63
19922.00000000,63
19923.00000000,63
19924.00000000,63
19925.00000000,61
19926.00000000,55
19927.00000000,46
19928.00000000,46
19929.00000000,48
19930.00000000,49
19931.00000000,51
19932.00000000,47
19933.00000000,47
19934.00000000,48
19935.00000000,48
19936.00000000,53
19937.00000000,54
19938.00000000,55
19939.00000000,55
19940.00000000,56
19941.00000000,56
19942.00000000,56
19943.00000000,57
19944.00000000,60
19945.00000000,59
19946.00000000,59
19947.00000000,63
19948.00000000,63
19949.00000000,69
19950.00000000,70
19951.00000000,70
19952.00000000,65
19953.00000000,70
19954.00000000,70
19955.00000000,72
19956.00000000,74
19957.00000000,77
19958.00000000,80
19959.00000000,81
19960.00000000,84
19961.00000000,88
19962.00000000,91
19963.00000000,96
19964.00000000,93
19965.00000000,96
19966.00000000,97
19967.00000000,97
19968.00000000,99
19969.00000000,100
19970.00000000,101
19971.00000000,103
19972.00000000,106
19973.00000000,107
19974.00000000,107
19975.00000000,107
19976.00000000,107
19977.00000000,107
19978.00000000,107
19979.00000000,109
19980.00000000,109
19981.00000000,109
19982.00000000,109
19983.00000000,114
19984.00000000,114
19985.00000000,111
19986.00000000,109
19987.00000000,104
19988.00000000,87
19989.00000000,75
19990.00000000,76
19991.00000000,76
19992.00000000,76
19993.00000000,76
19994.00000000,76
19995.00000000,76
19996.00000000,77
19997.00000000,77
19998.00000000,70
19999.00000000,70
20000.00000000,70
20001.00000000,69
20002.00000000,66
20003.00000000,66
20004.00000000,70
20005.00000000,73
20006.00000000,75
20007.00000000,77
20008.00000000,80
20009.00000000,79
20010.00000000,79
20011.00000000,79
20012.00000000,79
20013.00000000,80
20014.00000000,84
20015.00000000,84
20016.00000000,84
20017.00000000,86
20018.00000000,86
20019.00000000,86
20020.00000000,76
20021.00000000,76
20022.00000000,82
20023.00000000,86
20024.00000000,82
20025.00000000,82
20026.00000000,83
20027.00000000,81
20028.00000000,83
20029.00000000,83
20030.00000000,83
20031.00000000,87
20032.00000000,87
20033.00000000,85
20034.00000000,85
20035.00000000,84
20036.00000000,84
20037.00000000,94
20038.00000000,96
20039.00000000,93
20040.00000000,90
20041.00000000,90
20042.00000000,92
20043.00000000,97
20044.00000000,106
20045.00000000,116
20046.00000000,140
20047.00000000,149
20048.00000000,160
20049.00000000,192
20050.00000000,192
20051.00000000,192
20052.00000000,191
20053.00000000,192
20054.00000000,192
20055.00000000,191
20056.00000000,191
20057.00000000,191
20058.00000000,191
20059.00000000,191
20060.00000000,191
20061.00000000,191
20062.00000000,187
20063.00000000,184
20064.00000000,184
20065.00000000,174
20066.00000000,165
20067.00000000,159
20068.00000000,159
20069.00000000,151
20070.00000000,140
20071.00000000,136
20072.00000000,136
20073.00000000,136
20074.00000000,128
20075.00000000,128
20076.00000000,127
20077.00000000,128
20078.00000000,128
20079.00000000,128
20080.00000000,138
20081.00000000,142
20082.00000000,142
20083.00000000,143
20084.00000000,143
20085.00000000,145
20086.00000000,149
20087.00000000,145
20088.00000000,143
20089.00000000,136
20090.00000000,150
20091.00000000,159
20092.00000000,158
20093.00000000,160
20094.00000000,169
20095.00000000,174
20096.00000000,185
20097.00000000,185
20098.00000000,186
20099.00000000,186
20100.00000000,186
20101.00000000,186
20102.00000000,186
20103.00000000,185
20104.00000000,185
20105.00000000,183
20106.00000000,181
20107.00000000,180
20108.00000000,179
20109.00000000,177
20110.00000000,177
20111.00000000,176
20112.00000000,169
20113.00000000,167
20114.00000000,167
20115.00000000,167
20116.00000000,157
20117.00000000,147
20118.00000000,141
20119.00000000,135
20120.00000000,132
20121.00000000,128
20122.00000000,124
20123.00000000,124
20124.00000000,119
20125.00000000,119
20126.00000000,119
20127.00000000,120
20128.00000000,120
20129.00000000,118
20130.00000000,118
20131.00000000,121
20132.00000000,123
20133.00000000,127
20134.00000000,135
20135.00000000,138
20136.00000000,149
20137.00000000,155
20138.00000000,163
20139.00000000,162
20140.00000000,163
20141.00000000,163
20142.00000000,161
20143.00000000,145
20144.00000000,131
20145.00000000,128
20146.00000000,117
20147.00000000,116
20148.00000000,112
20149.00000000,112
20150.00000000,110
20151.00000000,107
20152.00000000,103
20153.00000000,101
20154.00000000,107
20155.00000000,106
20156.00000000,100
20157.00000000,99
20158.00000000,98
20159.00000000,100
20160.00000000,102
20161.00000000,105
20162.00000000,104
20163.00000000,104
20164.00000000,101
20165.00000000,100
20166.00000000,100
20167.00000000,103
20168.00000000,103
20169.00000000,103
20170.00000000,105
20171.00000000,105
